//ICES_parameter_mapping
//<subject>ICES:LOCAL:Depth [m]</subject><object>ICES:P01::DPSAZZ01</object><units>ICES:P06::ULAA</units>
//<subject>ICES:LOCAL:CPHLSSP1</subject><object>ICES:P01::CPHLSSP1</object><units>ICES:P06::UMMC</units>
//<subject>ICES:LOCAL:CPHLSXP1</subject><object>ICES:P01::CPHLSXP1</object><units>ICES:P06::UMMC</units>
//<subject>ICES:LOCAL:CPHLHPP1</subject><object>ICES:P01::CPHLHPP1</object><units>ICES:P06::UMMC</units>
//<subject>ICES:LOCAL:CPHLFLP1</subject><object>ICES:P01::CPHLFLP1</object><units>ICES:P06::UMMC</units>
//<subject>ICES:LOCAL:TEMPPR01</subject><object>ICES:P01::TEMPPR01</object><units>ICES:P06::UPAA</units>
//<subject>ICES:LOCAL:NEPHIF01</subject><object>ICES:P01::NEPHIF01</object><units>ICES:P06::UUUU</units>
//<subject>ICES:LOCAL:PSALKT01</subject><object>ICES:P01::PSALKT01</object><units>ICES:P06::UUUU</units>
//<subject>ICES:LOCAL:SLCAAATX</subject><object>ICES:P01::SLCAAATX</object><units>ICES:P06::UPOX</units>
//<subject>ICES:LOCAL:PHOSAAD1</subject><object>ICES:P01::PHOSAAD1</object><units>ICES:P06::UPOX</units>
//<subject>ICES:LOCAL:DOXYPE01</subject><object>ICES:P01::DOXYPE01</object><units>ICES:P06::UPOX</units>
//<subject>ICES:LOCAL:PSALTC01</subject><object>ICES:P01::PSALTC01</object><units>ICES:P06::UUUU</units>
//<subject>ICES:LOCAL:AMONMATX</subject><object>ICES:P01::AMONMATX</object><units>ICES:P06::UPOX</units>
//<subject>ICES:LOCAL:NTRZAATX</subject><object>ICES:P01::NTRZAATX</object><units>ICES:P06::UPOX</units>
//<subject>ICES:LOCAL:PSSTTS01</subject><object>ICES:P01::PSSTTS01</object><units>ICES:P06::UPAA</units>
//<subject>ICES:LOCAL:AMONDSRX</subject><object>ICES:P01::AMONDSRX</object><units>ICES:P06::UPOX</units>
//<subject>ICES:LOCAL:DOXYAAOP</subject><object>ICES:P01::DOXYAAOP</object><units>ICES:P06::UPOX</units>
//<subject>ICES:LOCAL:TURBPR01</subject><object>ICES:P01::TURBPR01</object><units>ICES:P06::USTU</units>
//<subject>ICES:LOCAL:PSALPR01</subject><object>ICES:P01::PSALPR01</object><units>ICES:P06::UUUU</units>
//<subject>ICES:LOCAL:PSALBSTX</subject><object>ICES:P01::PSALBSTX</object><units>ICES:P06::UUUU</units>
//<subject>ICES:LOCAL:TEMPRTNX</subject><object>ICES:P01::TEMPRTNX</object><units>ICES:P06::UPAA</units>
//<subject>ICES:LOCAL:SLCAMATX</subject><object>ICES:P01::SLCAMATX</object><units>ICES:P06::UPOX</units>
//<subject>ICES:LOCAL:PHOSMAD1</subject><object>ICES:P01::PHOSMAD1</object><units>ICES:P06::UPOX</units>
//<subject>ICES:LOCAL:AMONFID2</subject><object>ICES:P01::AMONFID2</object><units>ICES:P06::UPOX</units>
//<subject>ICES:LOCAL:PSALHD01</subject><object>ICES:P01::PSALHD01</object><units>ICES:P06::UUUU</units>
//<subject>ICES:LOCAL:DOXYWITX</subject><object>ICES:P01::DOXYWITX</object><units>ICES:P06::UPOX</units>
//<subject>ICES:LOCAL:PSALRF01</subject><object>ICES:P01::PSALRF01</object><units>ICES:P06::UUUU</units>
//<subject>ICES:LOCAL:NTRZMATX</subject><object>ICES:P01::NTRZMATX</object><units>ICES:P06::UPOX</units>
//
Cruise,Station,Type,yyyy-mm-ddThh:mm:ss.sss,Longitude [degrees_east],Latitude [degrees_north],Bot. Depth [m],Platform Code,Device Category Code,Distributor Code,Custodian Code,Originator Code,Project Code,Depth [m],QV:ODV:CPHLSSP1,QV:ODV:CPHLSXP1,QV:ODV:CPHLHPP1,QV:ODV:CPHLFLP1,QV:ODV:TEMPPR01,QV:ODV:NEPHIF01,QV:ODV:PSALKT01,QV:ODV:SLCAAATX,QV:ODV:PHOSAAD1,QV:ODV:DOXYPE01,QV:ODV:PSALTC01,QV:ODV:AMONMATX,QV:ODV:NTRZAATX,QV:ODV:PSSTTS01,QV:ODV:AMONDSRX,QV:ODV:DOXYAAOP,QV:ODV:TURBPR01,QV:ODV:PSALPR01,QV:ODV:PSALBSTX,QV:ODV:TEMPRTNX,QV:ODV:SLCAMATX,QV:ODV:PHOSMAD1,QV:ODV:AMONFID2,QV:ODV:PSALHD01,QV:ODV:DOXYWITX,QV:ODV:PSALRF01,QV:ODV:NTRZMATX,TEMPPR01,NEPHIF01,PSALKT01,SLCAAATX,PHOSAAD1,DOXYPE01,PSALTC01,AMONMATX,NTRZAATX,CPHLSXP1,PSSTTS01,AMONDSRX,DOXYAAOP,TURBPR01,PSALPR01,PSALBSTX,CPHLHPP1,CPHLFLP1,TEMPRTNX,SLCAMATX,PHOSMAD1,AMONFID2,PSALHD01,DOXYWITX,PSALRF01,CPHLSSP1,NTRZMATX
2023,"Houat_2023-03-07","*","2023-03-07",-2.94704917800048,47.4089368228162,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,1.13,33.78,,,,,,,,,,,,
2023,"Houat_2023-03-20","*","2023-03-20",-2.94704917800048,47.4089368228162,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,6.9,31.3,,,,,,,,,,,,
2023,"Houat_2023-04-18","*","2023-04-18",-2.94704917800048,47.4089368228162,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,1.48,34.19,,,,,,,,,,,,
2023,"Houat_2023-05-09","*","2023-05-09",-2.94704917800048,47.4089368228162,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,0.74,32.5,,,,,,,,,,,,
2023,"Houat_2023-05-15","*","2023-05-15",-2.94704917800048,47.4089368228162,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,0.434,33.71,,,,,,,,,,,,
2023,"Houat_2023-05-22","*","2023-05-22",-2.94704917800048,47.4089368228162,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,0.74,34.39,,,,,,,,,,,,
2023,"Houat_2023-05-29","*","2023-05-29",-2.94704917800048,47.4089368228162,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,3.58,34.5,,,,,,,,,,,,
2023,"Houat_2023-06-06","*","2023-06-06",-2.94704917800048,47.4089368228162,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,1.16,33.9,,,,,,,,,,,,
2023,"Houat_2023-06-12","*","2023-06-12",-2.94704917800048,47.4089368228162,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,1.38,34.49,,,,,,,,,,,,
2023,"Houat_2023-06-19","*","2023-06-19",-2.94704917800048,47.4089368228162,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,0.38,34.8,,,,,,,,,,,,
2023,"Houat_2023-06-26","*","2023-06-26",-2.94704917800048,47.4089368228162,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,0.579,34.86,,,,,,,,,,,,
2023,"Houat_2023-07-03","*","2023-07-03",-2.94704917800048,47.4089368228162,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,0.894,34.86,,,,,,,,,,,,
2023,"Houat_2023-07-10","*","2023-07-10",-2.94704917800048,47.4089368228162,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,0.888,35.2,,,,,,,,,,,,
2023,"Houat_2023-07-17","*","2023-07-17",-2.94704917800048,47.4089368228162,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,0.557,35.52,,,,,,,,,,,,
2023,"Houat_2023-07-24","*","2023-07-24",-2.94704917800048,47.4089368228162,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,0.936,35.29,,,,,,,,,,,,
2023,"Houat_2023-08-01","*","2023-08-01",-2.94704917800048,47.4089368228162,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,3.09,35.25,,,,,,,,,,,,
2023,"Houat_2023-08-07","*","2023-08-07",-2.94704917800048,47.4089368228162,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,2.1,35.3,,,,,,,,,,,,
2024,"Houat_2024-02-19","*","2024-02-19",-2.94704917800048,47.4089368228162,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,28.7,1.75,,,,,,,,,,,,
2024,"Houat_2024-03-11","*","2024-03-11",-2.94704917800048,47.4089368228162,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,1.58,28.64,,,,,,,,,,,,
2024,"Houat_2024-04-15","*","2024-04-15",-2.94704917800048,47.4089368228162,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,6.37,26.45,,,,,,,,,,,,
2024,"Houat_2024-05-21","*","2024-05-21",-2.94704917800048,47.4089368228162,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,1.45,20.73,,,,,,,,,,,,
2024,"Houat_2024-05-27","*","2024-05-27",-2.94704917800048,47.4089368228162,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,1.76,32.19,,,,,,,,,,,,
2024,"Houat_2024-06-04","*","2024-06-04",-2.94704917800048,47.4089368228162,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,0.8,32.7,,,,,,,,,,,,
2024,"Houat_2024-06-11","*","2024-06-11",-2.94704917800048,47.4089368228162,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,0.64,34,,,,,,,,,,,,
2024,"Houat_2024-06-18","*","2024-06-18",-2.94704917800048,47.4089368228162,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,0.84,34.4,,,,,,,,,,,,
2024,"Houat_2024-06-25","*","2024-06-25",-2.94704917800048,47.4089368228162,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,1.82,32.87,,,,,,,,,,,,
2024,"Houat_2024-07-02","*","2024-07-02",-2.94704917800048,47.4089368228162,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,1.23,33.9,,,,,,,,,,,,
2024,"Houat_2024-07-08","*","2024-07-08",-2.94704917800048,47.4089368228162,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,1.71,32.2,,,,,,,,,,,,
2024,"Houat_2024-07-14","*","2024-07-14",-2.94704917800048,47.4089368228162,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,1.31,33.89,,,,,,,,,,,,
2024,"Houat_2024-07-21","*","2024-07-21",-2.94704917800048,47.4089368228162,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,1.44,34.21,,,,,,,,,,,,
2024,"Houat_2024-07-29","*","2024-07-29",-2.94704917800048,47.4089368228162,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,0.67,34.3,,,,,,,,,,,,
2024,"Houat_2024-08-12","*","2024-08-12",-2.94704917800048,47.4089368228162,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,0.42,34.74,,,,,,,,,,,,
2015,"Ile Dumet (a)_2015-04-27","*","2015-04-27",-2.590322,47.42117,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,2.9,,,,,,,,,,,,,
2015,"Ile Dumet (a)_2015-06-22","*","2015-06-22",-2.590322,47.42117,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,1.68,34.4,,,,,,,,,,,,
2016,"Ile Dumet (a)_2016-04-11","*","2016-04-11",-2.590322,47.42117,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,6.81,30.5,,,,,,,,,,,,
2016,"Ile Dumet (a)_2016-05-17","*","2016-05-17",-2.590322,47.42117,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,1.52,31.8,,,,,,,,,,,,
2016,"Ile Dumet (a)_2016-05-26","*","2016-05-26",-2.590322,47.42117,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,2.8,31,,,,,,,,,,,,
2016,"Ile Dumet (a)_2016-05-30","*","2016-05-30",-2.590322,47.42117,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,1.65,30.4,,,,,,,,,,,,
2016,"Ile Dumet (a)_2016-06-06","*","2016-06-06",-2.590322,47.42117,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,0.73,32.1,,,,,,,,,,,,
2016,"Ile Dumet (a)_2016-06-13","*","2016-06-13",-2.590322,47.42117,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,1.09,29.4,,,,,,,,,,,,
2016,"Ile Dumet (a)_2016-06-20","*","2016-06-20",-2.590322,47.42117,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,0.8,33.5,,,,,,,,,,,,
2016,"Ile Dumet (a)_2016-06-27","*","2016-06-27",-2.590322,47.42117,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,1.8,,,,,,,,,,,,,
2016,"Ile Dumet (a)_2016-07-04","*","2016-07-04",-2.590322,47.42117,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,3.4,29.8,,,,,,,,,,,,
2016,"Ile Dumet (a)_2016-07-11","*","2016-07-11",-2.590322,47.42117,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,1.47,32.5,,,,,,,,,,,,
2016,"Ile Dumet (a)_2016-09-05","*","2016-09-05",-2.590322,47.42117,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,1.62,,,,,,,,,,,,,
2016,"Ile Dumet (a)_2016-09-19","*","2016-09-19",-2.590322,47.42117,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,3.05,,,,,,,,,,,,,
2016,"Ile Dumet (a)_2016-09-27","*","2016-09-27",-2.590322,47.42117,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,2.74,,,,,,,,,,,,,
2016,"Ile Dumet (a)_2016-10-10","*","2016-10-10",-2.590322,47.42117,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,11.2,33.2,,,,,,,,,,,,
2016,"Ile Dumet (a)_2016-10-17","*","2016-10-17",-2.590322,47.42117,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,4.11,34.3,,,,,,,,,,,,
2016,"Ile Dumet (a)_2016-10-24","*","2016-10-24",-2.590322,47.42117,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,3.52,,,,,,,,,,,,,
2016,"Ile Dumet (a)_2016-11-01","*","2016-11-01",-2.590322,47.42117,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,6.3,,,,,,,,,,,,,
2016,"Ile Dumet (a)_2016-11-07","*","2016-11-07",-2.590322,47.42117,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,1.77,,,,,,,,,,,,,
2016,"Ile Dumet (a)_2016-11-14","*","2016-11-14",-2.590322,47.42117,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,9.6,,,,,,,,,,,,,
2016,"Ile Dumet (a)_2016-11-28","*","2016-11-28",-2.590322,47.42117,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,5.38,,,,,,,,,,,,,
2017,"Ile Dumet (a)_2017-03-13","*","2017-03-13",-2.590322,47.42117,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,6.2,25.4,,,,,,,,,,,,
2017,"Ile Dumet (a)_2017-04-03","*","2017-04-03",-2.590322,47.42117,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,4,31.5,,,,,,,,,,,,
2017,"Ile Dumet (a)_2017-04-10","*","2017-04-10",-2.590322,47.42117,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,2.78,,,,,,,,,,,,,
2017,"Ile Dumet (a)_2017-04-18","*","2017-04-18",-2.590322,47.42117,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,1.35,,,,,,,,,,,,,
2017,"Ile Dumet (a)_2017-04-24","*","2017-04-24",-2.590322,47.42117,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,1.05,32.7,,,,,,,,,,,,
2017,"Ile Dumet (a)_2017-05-02","*","2017-05-02",-2.590322,47.42117,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,8.52,33.1,,,,,,,,,,,,
2017,"Ile Dumet (a)_2017-05-08","*","2017-05-08",-2.590322,47.42117,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,1.65,31.5,,,,,,,,,,,,
2017,"Ile Dumet (a)_2017-05-16","*","2017-05-16",-2.590322,47.42117,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,3.7,,,,,,,,,,,,,
2017,"Ile Dumet (a)_2017-05-22","*","2017-05-22",-2.590322,47.42117,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,1.49,33.3,,,,,,,,,,,,
2017,"Ile Dumet (a)_2017-05-29","*","2017-05-29",-2.590322,47.42117,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,1.69,31.8,,,,,,,,,,,,
2017,"Ile Dumet (a)_2017-06-06","*","2017-06-06",-2.590322,47.42117,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,2.5,33.4,,,,,,,,,,,,
2017,"Ile Dumet (a)_2017-06-12","*","2017-06-12",-2.590322,47.42117,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,3.45,32.4,,,,,,,,,,,,
2017,"Ile Dumet (a)_2017-06-19","*","2017-06-19",-2.590322,47.42117,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,0.958,,,,,,,,,,,,,
2017,"Ile Dumet (a)_2017-06-26","*","2017-06-26",-2.590322,47.42117,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,1.5,34.3,,,,,,,,,,,,
2017,"Ile Dumet (a)_2017-07-03","*","2017-07-03",-2.590322,47.42117,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,7.04,,,,,,,,,,,,,
2017,"Ile Dumet (a)_2017-07-10","*","2017-07-10",-2.590322,47.42117,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,0.703,33.9,,,,,,,,,,,,
2017,"Ile Dumet (a)_2017-07-17","*","2017-07-17",-2.590322,47.42117,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,0.58,34.9,,,,,,,,,,,,
2017,"Ile Dumet (a)_2017-07-24","*","2017-07-24",-2.590322,47.42117,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,3.72,34.6,,,,,,,,,,,,
2017,"Ile Dumet (a)_2017-07-31","*","2017-07-31",-2.590322,47.42117,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,1.92,34.7,,,,,,,,,,,,
2017,"Ile Dumet (a)_2017-08-07","*","2017-08-07",-2.590322,47.42117,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,4.95,34.8,,,,,,,,,,,,
2017,"Ile Dumet (a)_2017-08-16","*","2017-08-16",-2.590322,47.42117,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,2.62,34.7,,,,,,,,,,,,
2017,"Ile Dumet (a)_2017-08-28","*","2017-08-28",-2.590322,47.42117,,"ZZ99","30","6088","6088","6088",,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,0.5,34.5,,,,,,,,,,,,
