station*;site d'echantillonnage*;jeu de donnees*;sample_name*;sampling_resp*;sampling_date(dd/mm/yyyy)*;sampling_time (hh:mm);sampling_depth_min;sampling_depth_max;sampling_volume;tide;tide_coefficient;sampling_device*;bottle_model;bottle_volume (liter);pump_model;pump_flow (L per min);net_length (m);net_type;net_area (m2);net_mesh (µm);net_direction;analysis_method*;analysis_resp*;analysis_date (dd/mm/yyyy)*;preservation;volume_analysed(ml);filtration_mesh;sample_fraction;fractioning_method;fixing_method;volume_sedimentation_chamber(ml);taxon_pelagos;Achnanthes longipes;Actinocyclus;Actinoptychus senarius;Akashiwo sanguinea;Alexandrium catenella;Alexandrium;Amphidinium crassum;Amphidinium;Amphidinium sphenoides;Amphora;Anabaenopsis;Apedinella radians;Asterionella formosa;Asterionella kariana;Asterionella glacialis;Asteromphalus flabellatus;Asteromphalus;Azadinium caudatum;Azadinium;Dinophyceae;Bacillaria paxillifera;Bacteriastrum delicatulum;Bacteriastrum;Biddulphia rhombus;Biddulphia sinensis;Brockmanniella brockmannii;Cerataulina pelagica;Cerataulus;Ceratoneis closterium;Chaetoceros (Hyalochaete);Chaetoceros (Phaeoceros);Chaetoceros affinis;Chaetoceros anastomosans;Chaetoceros compressus;Chaetoceros curvisetus;Chaetoceros danicus;Chaetoceros debilis;Chaetoceros decipiens;Chaetoceros densus;Chaetoceros didymus;Chaetoceros eibenii;Chaetoceros neogracilis;Chaetoceros socialis;Chaetoceros;Chaetoceros subtilis;Chaetoceros tenuissimus;Chaetoceros teres;Chaetoceros wighamii;Chaetoceros;Choanofila;Chromista;Chrysochromulina;Chrysophyceae;Ciliophora;Cocconeis;Cochlodinium;Corethron criophilum;Corythodinium tesselatum;Coscinodiscus asteromphalus;Coscinodiscus oculus-iridis;Coscinodiscus radiatus;Coscinodiscus;Cryptophyceae;Cyanophyceae;Cyclotella;Cylindrotheca closterium;Bacillariaceae;Cymbomonas tetramitiformis;Dactyliosolen fragilissimus;Detonula pumila;Dictyocha fibula;Dictyocha;Dinobryon faculiferum;Dinobryon;Dinophysis acuminata;Dinophysis acuta;Dinophysis caudata;Dinophysis;Dinophysis tripos;Diploneis;Diplopsalis;Protoperidiniaceae;Dissodinium pseudolunula;Ditylum brightwellii;Donkinia;Ebria tripartita;Entomoneis;Eucampia cornuta;Eucampia zodiacus;Euglenophyceae;Eutreptiella;Favella ehrenbergii;Favella;Fragilaria;Gonyaulax polygramma;Gonyaulax;Gonyaulax spinifera;Gonyaulax verior;Grammatophora marina;Guinardia delicatula;Guinardia flaccida;Guinardia striata;Gymnodiniales;Gymnodiniales;Gymnodinium impudicum;Gymnodinium;Gyrodinium flagellare;Gyrodinium;Gyrodinium spirale;Haslea;Helicostomella;Helicotheca tamesis;Hemiaulus hauckii;Hemiaulus sinensis;Hemiaulus;Hemiselmis;Heterocapsa niei;Heterocapsa rotundata;Heterocapsa;Kryptoperidinium triquetrum;Heterosigma akashiwo;Karenia mikimotoi;Karlodinium;Lebouridinium glaucum;Kephyrion;Laboea strobila;Lauderia annulata;Lepidodinium chlorophorum;Leptocylindrus danicus;Leptocylindrus mediterraneus;Leptocylindrus minimus;Leptocylindrus;Leptodiscus medusoides;Lessardia elongata;Licmophora;Lingulodinium polyedra;Lioloma pacificum;Lithodesmium undulatum;Melosira nummuloides;Merismopedia;Mesodinium rubrum;Mesodinium;Meuniera membranacea;Minidiscus;Navicula gregaria;Navicula;Naviculaceae;Neocalyptrella robusta;Nitzschia longissima;Nitzschia sigma;Nitzschia;Noctiluca scintillans;Octactis octonaria;Octactis speculum;Odontella aurita;Ornithocercus;Oscillatoria;Oxytoxum gracile;Oxytoxum longum;Oxytoxum parvum;Oxytoxum scolopax;Oxytoxum;Oxytoxum turbo;Oxytoxum variabile;Pachysphaera;Paralia sulcata;Pediastrum;Peridiniales;Peridinium quadridentatum;Phaeocystis;Phalacroma rotundatum;Pinnularia;Plagiogrammopsis vanheurckii;Plagiolemma;Plagiotropis;Pleurosigma;Podolampas spinifera;Podosira stelligera;Polykrikos hartmannii;Polykrikos schwartzii;Prasinophyceae;Proboscia alata;Proboscia indica;Pronoctiluca pelagica;Pronoctiluca;Prorocentrum balticum;Prorocentrum concavum;Prorocentrum;Prorocentrum dentatum;Prorocentrum gracile;Prorocentrum lima;Prorocentrum micans;Prorocentrum;Prorocentrum triestinum;Protoceratium reticulatum;Peridiniales;Protoperidinium bipes;Protoperidinium claudicans;Protoperidinium conicum;Protoperidinium depressum;Protoperidinium divergens;Protoperidinium oblongum;Protoperidinium pellucidum;Protoperidinium pentagonum;Protoperidinium punctulatum;Protoperidinium;Protoperidinium steinii;Coccolithophyceae;Pseliodinium fusus;Pseudo-nitzschia;Pseudo-nitzschia;Pseudo-nitzschia;Pseudo-nitzschia fraudulenta;Pseudo-nitzschia;Pseudo-nitzschia multistriata;Pseudo-nitzschia multistriata;Pseudo-nitzschia;Pseudopedinella pyriformis;Pseudosolenia calcar-avis;Pterosperma;Pyramimonadophyceae;Pyramimonas longicauda;Pyramimonas obovata;Pyramimonas;Pyrophacus horologium;Pyrophacus;Radiozoa;Raphidophyceae;Rhaphoneis;Rhizosolenia imbricata;Rhizosolenia pungens;Rhizosolenia setigera;Rhizosolenia;Rhizosolenia setigera f. pungens;Rhizosoleniaceae;Scenedesmus;Sclerodinium calyptroglyphe;Scrippsiella acuminata;Peridiniales;Skeletonema costatum;Skeletonema;Solenicola setigera;Spatulodinium pseudonoctiluca;Striatella unipunctata;Pennales;Synura;Thalassionema nitzschioides;Thalassionema;Thalassiosira gravida;Thalassiosira;Thalassiosira rotula;Thalassiosira;Tiarina;Torodinium robustum;Torodinium;Torodinium teredo;Trieres mobiliensis;Trigonium alternans;Tripos candelabrus;Tripos furca;Tripos fusus;Tripos horridus;Tripos kofoidii;Tripos massiliensis;Tripos;Tryblionella;Bacillariophyceae;Centrales;Dinophyceae;Pennales;Warnowia;Warnowiaceae
LIENSs - LIttoral ENvironnement et Sociétés;SOMLIT-Antioche;LaRochelle-SOMLIT-Antioche;LRA101013_L1;Philippe Pineau;10/10/2013;8:55;1.0;1.0;0.0;PM;75.0;bottle;NISKIN;12.0;;;;;;;;Comptage taxinomique phytoplancton;Christophe Arnaud;23/08/2016;Lugol;150.0;;;;;;;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;200;0;0;0;800;0;0;0;0;0;0;200;0;400;0;0;0;0;0;0;0;0;0;0;0;0;400;0;0;200;0;0;0;0;;0;0;0;0;0;0;0;0;;0;0;200;0;0;0;0;0;0;0;0;0;0;0;0;400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3400;1400;0;0;0;0;0;0;200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;200;0;0;0;0;2000;0;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;200;0;0;200;0;0;0;0;0;;0;0;0;0;0;2800;0;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;200;0;0;0;0;0;1300;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;600;0;0;0;0;0;0;0;0;0;200;0;0;0;0;0;0;0;0;0;0;1400;0;0;0;0
LIENSs - LIttoral ENvironnement et Sociétés;SOMLIT-Antioche;LaRochelle-SOMLIT-Antioche;LRA241013_L1;Philippe Pineau;24/10/2013;8:12;1.0;1.0;0.0;PM;62.0;bottle;NISKIN;12.0;;;;;;;;Comptage taxinomique phytoplancton;Christophe Arnaud;24/08/2016;Lugol;150.0;;;;;;;0;0;0;0;0;0;0;0;0;0;;0;0;1200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;200;0;0;0;0;0;0;0;0;0;0;0;0;0;5200;0;0;0;0;0;0;0;2800;0;0;1200;0;0;0;0;;0;0;0;3000;0;0;0;0;;0;0;400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3400;200;0;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1200;0;800;0;0;0;0;0;0;0;0;0;400;0;0;0;0;200;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;800;0;1000;0;0;0;0;0;0;0;0;0;0;0;0;400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1600;0;0;0;0;0;0;0;0;0;200;0;0;0;0;0;0;0;0;0;0;400;0;800;0;0
LIENSs - LIttoral ENvironnement et Sociétés;SOMLIT-Antioche;LaRochelle-SOMLIT-Antioche;LRA081113_L1;Philippe Pineau;08/11/2013;8:29;1.0;1.0;0.0;PM;80.0;bottle;NISKIN;12.0;;;;;;;;Comptage taxinomique phytoplancton;Christophe Arnaud;24/08/2016;Lugol;150.0;;;;;;;0;0;0;0;0;0;0;0;0;0;;0;0;0;600;0;0;0;0;0;0;0;0;200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;200;0;0;1600;0;0;0;0;;0;0;0;0;6400;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;800;0;0;200;0;0;0;0;0;0;0;0;0;0;0;0;400;0;0;0;0;0;0;0;200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;8800;0;0;0;0;0;0;0;400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;800;0;0;0;0;0;0;1200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;400;0;400;0;0
LIENSs - LIttoral ENvironnement et Sociétés;SOMLIT-Antioche;LaRochelle-SOMLIT-Antioche;LRA251113_L1;Philippe Pineau;25/11/2013;9:4;1.0;1.0;0.0;PM;42.0;bottle;NISKIN;12.0;;;;;;;;Comptage taxinomique phytoplancton;Christophe Arnaud;24/08/2016;Lugol;150.0;;;;;;;0;0;0;0;0;400;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1200;0;0;0;0;;0;0;0;7800;0;0;0;0;;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;200;0;0;800;0;0;0;200;0;0;0;0;0;0;0;0;800;400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1000;0;0;0;0;200;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;3800;0;1000;0;0;0;0;600;800;0;0;0;0;0;0;400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;200;0;200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3800;0;0;0;0;0;0;0;0;0;0;0;0;0;400;0;0;400;0;0;0;0;0;0;0;0;0;0;200;0;1000;0;0
LIENSs - LIttoral ENvironnement et Sociétés;SOMLIT-Antioche;LaRochelle-SOMLIT-Antioche;LRA091213_L1;Philippe Pineau;09/12/2013;10:13;1.0;1.0;0.0;PM;67.0;bottle;NISKIN;12.0;;;;;;;;Comptage taxinomique phytoplancton;Christophe Arnaud;24/08/2016;Lugol;150.0;;;;;;;0;0;0;0;0;200;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;200;0;0;0;0;0;0;200;0;0;0;1200;0;0;0;0;0;0;0;0;0;0;0;0;0;800;0;0;0;0;;0;0;0;400;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;800;0;0;400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600;0;0;0;0;0;0;0;0;0;0;0;800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;1200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;200;0;0;0;0;0;0;0;0;0;0;0;0;0;1000;0;200;0;0
LIENSs - LIttoral ENvironnement et Sociétés;SOMLIT-Antioche;LaRochelle-SOMLIT-Antioche;LRA080114_L1;Philippe Pineau;08/01/2014;10:30;1.0;1.0;0.0;PM;61.0;bottle;NISKIN;12.0;;;;;;;;Comptage taxinomique phytoplancton;Christophe Arnaud;16/03/2017;Lugol;150.0;;;;;;;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3200;0;0;0;0;0;0;0;0;0;400;0;0;0;400;0;0;0;0;0;0;0;0;0;0;0;0;0;1800;0;0;0;0;;0;0;0;400;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;200;0;0;0;0;0;0;0;0;400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;200;0;0;0;0;0;0;0;0;200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;5000;0;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;200;0;0;0;0;0;400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;200;0;0;0;0;0;0;0;0;0;0;0;0;200;0;0
LIENSs - LIttoral ENvironnement et Sociétés;SOMLIT-Antioche;LaRochelle-SOMLIT-Antioche;LRA220114_L1;Philippe Pineau;22/01/2014;8:19;1.0;1.0;0.0;PM;66.0;bottle;NISKIN;12.0;;;;;;;;Comptage taxinomique phytoplancton;Christophe Arnaud;20/03/2017;Lugol;150.0;;;;;;;0;0;0;0;0;0;0;0;0;0;;0;0;0;400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2400;0;0;0;0;;0;0;0;9800;0;0;200;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;200;0;0;0;400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;200;0;0;400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;200;0;0;0;0;0;0;0;200;0;0;0;0;0;;0;0;0;0;0;800;0;1400;0;0;0;0;0;0;0;0;0;0;0;0;200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;200;0;0;0;0;0;0;0;100;0;0;0;0;0;400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;200;0;0;0;0;0;0;0;0;0;0;0;0;0;400;0;0;0;0
LIENSs - LIttoral ENvironnement et Sociétés;SOMLIT-Antioche;LaRochelle-SOMLIT-Antioche;LRA200214_L1;Philippe Pineau;20/02/2014;8:20;1.0;1.0;0.0;PM;76.0;bottle;NISKIN;12.0;;;;;;;;Comptage taxinomique phytoplancton;Christophe Arnaud;20/03/2017;Lugol;150.0;;;;;;;0;0;0;0;0;0;0;0;0;0;;0;0;0;1000;0;0;0;0;0;0;0;0;0;0;2000;0;0;0;0;0;0;0;0;0;800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1400;0;0;0;0;;0;0;0;3200;0;0;1000;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;200;0;0;200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;200;0;0;0;800;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;600;0;1800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2600;0;0;0;0;0;0;800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;400;0;200;0;0
LIENSs - LIttoral ENvironnement et Sociétés;SOMLIT-Antioche;LaRochelle-SOMLIT-Antioche;LRA070314_L1;Philippe Pineau;07/03/2014;8:6;1.0;1.0;0.0;PM;64.0;bottle;NISKIN;12.0;;;;;;;;Comptage taxinomique phytoplancton;Christophe Arnaud;21/03/2017;Lugol;150.0;;;;;;;0;0;0;0;0;0;0;0;0;0;;0;0;0;200;0;0;0;0;0;1200;0;0;0;0;3200;0;0;0;0;0;0;0;0;0;0;0;0;0;400;0;0;0;0;0;0;0;0;0;0;0;0;0;2000;0;0;0;0;;0;0;0;1800;0;0;200;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;400;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;8400;0;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;200;0;0;0;0;0;0;0;0;0;0;0;0;0;400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;200;0;0;0;0;0;0;0;0;0;0;800;0;600;0;0
LIENSs - LIttoral ENvironnement et Sociétés;SOMLIT-Antioche;LaRochelle-SOMLIT-Antioche;LRA210314_L1;Philippe Pineau;21/03/2014;7:29;1.0;1.0;0.0;PM;83.0;bottle;NISKIN;12.0;;;;;;;;Comptage taxinomique phytoplancton;Christophe Arnaud;21/03/2017;Lugol;150.0;;;;;;;0;0;0;0;0;0;0;0;0;0;;800;0;0;800;0;0;0;0;0;0;0;0;0;0;1800;0;0;0;0;0;0;0;0;0;0;0;0;0;5200;0;0;0;0;0;0;0;0;0;0;400;0;0;9400;0;0;0;0;;0;0;0;16600;0;0;0;0;;0;0;0;0;0;0;100;0;0;0;0;0;0;200;0;5200;0;0;400;0;0;0;0;0;0;0;0;0;0;0;0;800;0;0;0;0;0;0;0;200;800;0;0;0;0;0;0;0;0;400;0;0;800;0;0;0;0;400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1600;0;0;0;0;600;0;0;0;0;200;0;0;0;0;0;0;0;0;;0;0;0;0;0;3800;0;3600;0;0;0;0;0;0;0;0;0;0;0;0;400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;800;0;0;0;0;0;5200;0;4100;0;0;0;0;0;200;0;0;0;0;0;0;0;0;0;200;0;0;0;0;0;0;0;0;0;222800;0;0;0;0;0;0;0;0;400;0;0;0;0;200;0;0;0;0;0;0;0;0;0;0;0;0;0;1600;0;0;0;0
LIENSs - LIttoral ENvironnement et Sociétés;SOMLIT-Antioche;LaRochelle-SOMLIT-Antioche;LRA040414_L1;Philippe Pineau;04/04/2014;8:17;1.0;1.0;0.0;PM;79.0;bottle;NISKIN;12.0;;;;;;;;Comptage taxinomique phytoplancton;Christophe Arnaud;22/03/2017;Lugol;150.0;;;;;;;0;0;0;0;0;0;0;0;0;0;;6600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600;0;0;0;0;0;0;0;0;0;0;800;0;1800;0;0;0;0;0;0;0;0;0;0;1400;0;0;3800;0;0;0;0;;0;0;0;19800;0;0;600;0;;800;0;0;0;0;0;400;0;0;0;0;0;0;0;0;1400;0;0;200;0;0;0;400;0;0;0;0;0;0;0;0;400;0;0;400;0;0;0;0;0;1000;0;0;0;0;0;0;0;0;0;0;0;600;0;0;1400;0;400;0;0;3800;0;0;0;0;0;0;0;0;0;0;0;6600;0;0;0;0;600;0;0;0;0;200;200;0;0;0;0;0;0;0;;0;0;0;0;0;5800;0;2800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;200;0;0;0;0;0;232400;0;21100;0;0;0;0;0;1000;0;0;0;0;0;0;0;0;200;2600;0;0;200;0;0;0;0;0;0;4800;0;0;0;0;0;0;0;0;0;0;0;0;0;200;0;0;0;0;0;0;0;0;0;0;0;0;0;1800;0;0;0;0
LIENSs - LIttoral ENvironnement et Sociétés;SOMLIT-Antioche;LaRochelle-SOMLIT-Antioche;LRA220414_L1;Philippe Pineau;22/04/2014;11:56;1.0;1.0;0.0;PM;56.0;bottle;NISKIN;12.0;;;;;;;;Comptage taxinomique phytoplancton;Christophe Arnaud;20/04/2017;Lugol;150.0;;;;;;;0;0;0;0;0;0;0;0;0;0;;17200;0;0;400;0;0;0;0;8800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13400;0;0;27400;0;0;0;0;;0;0;0;176000;0;0;1600;0;;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;200;0;0;0;3000;0;0;0;0;0;1000;0;0;0;0;0;400;0;0;0;0;0;400;0;0;0;0;0;0;0;0;0;0;0;11200;0;0;1800;0;0;0;0;200;0;0;0;0;0;0;0;0;0;0;0;400;1800;0;0;0;0;200;0;0;0;400;0;0;0;0;0;0;0;0;;0;0;0;0;0;1600;0;5200;0;0;0;0;0;0;0;0;0;0;0;0;16200;0;0;0;0;0;0;1800;0;0;0;200;0;0;0;0;2400;0;0;0;0;0;0;0;0;200;0;0;0;0;0;3600;0;300;0;0;0;0;0;0;0;800;0;0;0;0;0;0;0;200;0;0;0;0;0;0;0;0;0;2200;0;0;0;0;0;0;0;0;0;0;0;0;0;400;0;0;0;0;0;0;0;0;0;0;0;0;0;3600;1800;1200;0;0
LIENSs - LIttoral ENvironnement et Sociétés;SOMLIT-Antioche;LaRochelle-SOMLIT-Antioche;LRA050514_L1;Philippe Pineau;05/05/2014;8:58;1.0;1.0;0.0;PM;54.0;bottle;NISKIN;12.0;;;;;;;;Comptage taxinomique phytoplancton;Christophe Arnaud;28/03/2017;Lugol;150.0;;;;;;;0;0;200;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;800;0;0;0;0;;0;0;0;15600;0;0;1200;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;200;0;400;0;0;0;0;600;0;0;0;0;0;0;0;0;0;0;0;200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;200;0;200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1000;0;0;0;1600;0;0;0;0;600;0;0;0;0;0;0;0;0;;0;0;0;0;0;4400;0;1000;0;0;0;0;0;0;0;0;0;0;0;0;800;0;0;0;0;0;0;0;0;0;0;400;0;0;0;0;0;0;0;0;0;0;0;0;0;200;0;0;0;0;0;200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
LIENSs - LIttoral ENvironnement et Sociétés;SOMLIT-Antioche;LaRochelle-SOMLIT-Antioche;LRA200514_L1;Philippe Pineau;20/05/2014;10:0;1.0;1.0;0.0;PM;73.0;bottle;NISKIN;12.0;;;;;;;;Comptage taxinomique phytoplancton;Christophe Arnaud;28/03/2017;Lugol;150.0;;;;;;;0;0;0;0;0;0;0;0;0;0;;9800;0;0;0;0;0;0;0;5200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2200;0;0;3600;0;0;0;0;;0;0;0;152800;0;0;200;0;;0;0;0;0;0;0;900;100;0;0;0;0;0;600;0;0;0;800;0;0;0;0;0;0;0;0;0;0;200;0;0;1200;12200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;600;0;0;200;0;200;0;0;3800;0;400;2200;0;0;0;0;0;0;0;0;5200;0;0;0;0;0;0;0;0;0;0;400;0;1400;0;0;0;0;0;;0;400;0;0;0;1000;0;18400;0;0;0;0;0;0;0;0;0;0;0;0;1200;0;0;0;0;0;0;0;0;0;0;3800;400;0;0;0;0;0;0;0;0;0;0;0;0;1200;0;0;0;0;0;200;0;100;0;0;0;0;0;200;0;0;0;0;0;0;0;0;0;200;0;0;0;0;0;0;0;0;0;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;200;0;0;0;0;0;0;0;0;0;0;0;0;0;600;0;0;200;0
LIENSs - LIttoral ENvironnement et Sociétés;SOMLIT-Antioche;LaRochelle-SOMLIT-Antioche;LRA020614_L1;Philippe Pineau;02/06/2014;8:2;1.0;1.0;0.0;PM;69.0;bottle;NISKIN;12.0;;;;;;;;Comptage taxinomique phytoplancton;Christophe Arnaud;31/03/2017;Lugol;150.0;;;;;;;0;0;0;0;0;400;0;0;0;0;;15400;0;0;0;0;0;0;0;4400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3400;0;0;7200;0;0;0;0;;0;0;0;52600;0;0;200;0;;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;800;0;0;0;0;0;400;0;0;98000;0;0;400;0;0;0;0;0;1200;0;400;0;0;0;0;0;0;0;0;1000;200;0;0;3200;0;3000;0;12400;0;0;0;0;0;0;0;0;0;0;0;0;0;400;0;0;0;0;200;0;0;0;0;0;0;800;0;0;0;0;0;;0;0;0;0;0;0;0;19800;0;0;0;0;0;0;0;0;0;0;0;0;1000;0;0;0;0;0;0;0;0;0;0;3800;0;0;0;0;0;0;0;400;0;0;0;0;0;200;0;0;0;0;0;400;0;17800;0;0;0;0;0;200;0;0;0;0;0;0;0;0;0;400;0;0;0;0;0;0;0;0;0;1200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1800;1400;0;0;0
