"RLABO","SHIPC","CRUIS","STNNO","LATIT","LONGI","POSYS","STATN","SDATE","STIME","WADEP","SMPNO","FINFL","SMVOL","MNDEP","MXDEP","SPECI","TRPHY","STAGE","PARAM","MUNIT","QFLAG","ALABO","METOA","METFP","SLABO","SMTYP","MPROG","PURPM","MYEAR","DTYPE","RLIST","SIZCL","SIZRF","SFLAG","VALUE"
"BAMN","AA31","1993",2976,47.4227,-2.4579,,"Pointe Pen Bé","19930112",09:45:00,,2976,,0.25,1,1,148905,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1993","PP","ERID",,,,100
"BAMN","AA31","1993",2976,47.4227,-2.4579,,"Pointe Pen Bé","19930112",09:45:00,,2976,,0.25,1,1,149176,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1993","PP","ERID",,,,100
"BAMN","AA31","1993",2977,47.4227,-2.4579,,"Pointe Pen Bé","19930125",07:10:00,,2977,,0.25,0.5,0.5,109394,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1993","PP","ERID",,,,400
"BAMN","AA31","1993",2977,47.4227,-2.4579,,"Pointe Pen Bé","19930125",07:10:00,,2977,,0.25,0.5,0.5,148905,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1993","PP","ERID",,,,200
"BAMN","AA31","1993",2977,47.4227,-2.4579,,"Pointe Pen Bé","19930125",07:10:00,,2977,,0.25,0.5,0.5,148989,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1993","PP","ERID",,,,100
"BAMN","AA31","1993",2977,47.4227,-2.4579,,"Pointe Pen Bé","19930125",07:10:00,,2977,,0.25,0.5,0.5,149200,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1993","PP","ERID",,,,200
"BAMN","AA31","1993",2977,47.4227,-2.4579,,"Pointe Pen Bé","19930125",07:10:00,,2977,,0.25,0.5,0.5,160561,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1993","PP","ERID",,,,100
"BAMN","AA31","1993",2977,47.4227,-2.4579,,"Pointe Pen Bé","19930125",07:10:00,,2977,,0.25,0.5,0.5,160602,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1993","PP","ERID",,,,4000
"BAMN","AA31","1993",2977,47.4227,-2.4579,,"Pointe Pen Bé","19930125",07:10:00,,2977,,0.25,0.5,0.5,591199,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1993","PP","ERID",,,,100
"BAMN","AA31","1993",2978,47.4227,-2.4579,,"Pointe Pen Bé","19930208",16:30:00,,2978,,0.25,1,1,109394,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1993","PP","ERID",,,,100
"BAMN","AA31","1993",2978,47.4227,-2.4579,,"Pointe Pen Bé","19930208",16:30:00,,2978,,0.25,1,1,109876,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1993","PP","ERID",,,,100
"BAMN","AA31","1993",2978,47.4227,-2.4579,,"Pointe Pen Bé","19930208",16:30:00,,2978,,0.25,1,1,148952,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1993","PP","ERID",,,,600
"BAMN","AA31","1993",2978,47.4227,-2.4579,,"Pointe Pen Bé","19930208",16:30:00,,2978,,0.25,1,1,149120,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1993","PP","ERID",,,,1200
"BAMN","AA31","1993",2978,47.4227,-2.4579,,"Pointe Pen Bé","19930208",16:30:00,,2978,,0.25,1,1,160602,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1993","PP","ERID",,,,900
"BAMN","AA31","1993",2979,47.4227,-2.4579,,"Pointe Pen Bé","19930308",15:57:00,,2979,,0.25,1,1,109394,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1993","PP","ERID",,,,1000
"BAMN","AA31","1993",2979,47.4227,-2.4579,,"Pointe Pen Bé","19930308",15:57:00,,2979,,0.25,1,1,109473,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1993","PP","ERID",,,,100
"BAMN","AA31","1993",2979,47.4227,-2.4579,,"Pointe Pen Bé","19930308",15:57:00,,2979,,0.25,1,1,109876,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1993","PP","ERID",,,,100
"BAMN","AA31","1993",2979,47.4227,-2.4579,,"Pointe Pen Bé","19930308",15:57:00,,2979,,0.25,1,1,148905,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1993","PP","ERID",,,,100
"BAMN","AA31","1993",2979,47.4227,-2.4579,,"Pointe Pen Bé","19930308",15:57:00,,2979,,0.25,1,1,148985,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1993","PP","ERID",,,,2100
"BAMN","AA31","1993",2979,47.4227,-2.4579,,"Pointe Pen Bé","19930308",15:57:00,,2979,,0.25,1,1,149120,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1993","PP","ERID",,,,2600
"BAMN","AA31","1993",2979,47.4227,-2.4579,,"Pointe Pen Bé","19930308",15:57:00,,2979,,0.25,1,1,1346683,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1993","PP","ERID",,,,1400
"BAMN","AA31","1993",2980,47.4227,-2.4579,,"Pointe Pen Bé","19930322",15:11:00,,2980,,0.25,1,1,109435,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1993","PP","ERID",,,,100
"BAMN","AA31","1993",2980,47.4227,-2.4579,,"Pointe Pen Bé","19930322",15:11:00,,2980,,0.25,1,1,109473,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1993","PP","ERID",,,,200
"BAMN","AA31","1993",2980,47.4227,-2.4579,,"Pointe Pen Bé","19930322",15:11:00,,2980,,0.25,1,1,109518,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1993","PP","ERID",,,,700
"BAMN","AA31","1993",2980,47.4227,-2.4579,,"Pointe Pen Bé","19930322",15:11:00,,2980,,0.25,1,1,109876,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1993","PP","ERID",,,,200
"BAMN","AA31","1993",2980,47.4227,-2.4579,,"Pointe Pen Bé","19930322",15:11:00,,2980,,0.25,1,1,148905,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1993","PP","ERID",,,,200
"BAMN","AA31","1993",2980,47.4227,-2.4579,,"Pointe Pen Bé","19930322",15:11:00,,2980,,0.25,1,1,149120,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1993","PP","ERID",,,,100
"BAMN","AA31","1993",2980,47.4227,-2.4579,,"Pointe Pen Bé","19930322",15:11:00,,2980,,0.25,1,1,624607,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1993","PP","ERID",,,,10600
"BAMN","AA31","1993",2980,47.4227,-2.4579,,"Pointe Pen Bé","19930322",15:11:00,,2980,,0.25,1,1,1346683,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1993","PP","ERID",,,,33000
"BAMN","AA31","1993",2981,47.4227,-2.4579,,"Pointe Pen Bé","19930406",16:15:00,,2981,,0.25,1,1,109394,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1993","PP","ERID",,,,200
"BAMN","AA31","1993",2981,47.4227,-2.4579,,"Pointe Pen Bé","19930406",16:15:00,,2981,,0.25,1,1,148905,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1993","PP","ERID",,,,1200
"BAMN","AA31","1993",2981,47.4227,-2.4579,,"Pointe Pen Bé","19930406",16:15:00,,2981,,0.25,1,1,148989,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1993","PP","ERID",,,,100
"BAMN","AA31","1993",2981,47.4227,-2.4579,,"Pointe Pen Bé","19930406",16:15:00,,2981,,0.25,1,1,149191,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1993","PP","ERID",,,,100
"BAMN","AA31","1993",2981,47.4227,-2.4579,,"Pointe Pen Bé","19930406",16:15:00,,2981,,0.25,1,1,591199,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1993","PP","ERID",,,,500
"BAMN","AA31","1993",2984,47.4227,-2.4579,,"Pointe Pen Bé","19930503",15:01:00,,2984,,0.25,1,1,109394,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1993","PP","ERID",,,,500
"BAMN","AA31","1993",2984,47.4227,-2.4579,,"Pointe Pen Bé","19930503",15:01:00,,2984,,0.25,1,1,109473,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1993","PP","ERID",,,,1700
"BAMN","AA31","1993",2984,47.4227,-2.4579,,"Pointe Pen Bé","19930503",15:01:00,,2984,,0.25,1,1,109876,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1993","PP","ERID",,,,600
"BAMN","AA31","1993",2984,47.4227,-2.4579,,"Pointe Pen Bé","19930503",15:01:00,,2984,,0.25,1,1,148989,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1993","PP","ERID",,,,200
"BAMN","AA31","1993",2984,47.4227,-2.4579,,"Pointe Pen Bé","19930503",15:01:00,,2984,,0.25,1,1,233024,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1993","PP","ERID",,,,100
"BAMN","AA31","1993",2984,47.4227,-2.4579,,"Pointe Pen Bé","19930503",15:01:00,,2984,,0.25,1,1,591199,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1993","PP","ERID",,,,200
"BAMN","AA31","1993",2984,47.4227,-2.4579,,"Pointe Pen Bé","19930503",15:01:00,,2984,,0.25,1,1,624607,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1993","PP","ERID",,,,200
"BAMN","AA31","1993",2984,47.4227,-2.4579,,"Pointe Pen Bé","19930503",15:01:00,,2984,,0.25,1,1,1346683,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1993","PP","ERID",,,,1800
"BAMN","AA31","1993",2986,47.4227,-2.4579,,"Pointe Pen Bé","19930517",15:36:00,,2986,,0.25,0.9,0.9,109394,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1993","PP","ERID",,,,1300
"BAMN","AA31","1993",2986,47.4227,-2.4579,,"Pointe Pen Bé","19930517",15:36:00,,2986,,0.25,0.9,0.9,109473,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1993","PP","ERID",,,,1300
"BAMN","AA31","1993",2986,47.4227,-2.4579,,"Pointe Pen Bé","19930517",15:36:00,,2986,,0.25,0.9,0.9,109876,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1993","PP","ERID",,,,4500
"BAMN","AA31","1993",2986,47.4227,-2.4579,,"Pointe Pen Bé","19930517",15:36:00,,2986,,0.25,0.9,0.9,840626,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1993","PP","ERID",,,,100
"BAMN","AA31","1993",2986,47.4227,-2.4579,,"Pointe Pen Bé","19930517",15:36:00,,2986,,0.25,0.9,0.9,1346683,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1993","PP","ERID",,,,400
"BAMN","AA31","1993",2988,47.4227,-2.4579,,"Pointe Pen Bé","19930601",13:53:00,,2988,,0.25,0.9,0.9,109394,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1993","PP","ERID",,,,800
"BAMN","AA31","1993",2988,47.4227,-2.4579,,"Pointe Pen Bé","19930601",13:53:00,,2988,,0.25,0.9,0.9,109435,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1993","PP","ERID",,,,200
"BAMN","AA31","1993",2988,47.4227,-2.4579,,"Pointe Pen Bé","19930601",13:53:00,,2988,,0.25,0.9,0.9,109473,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1993","PP","ERID",,,,800
"BAMN","AA31","1993",2988,47.4227,-2.4579,,"Pointe Pen Bé","19930601",13:53:00,,2988,,0.25,0.9,0.9,109876,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1993","PP","ERID",,,,400
"BAMN","AA31","1993",2988,47.4227,-2.4579,,"Pointe Pen Bé","19930601",13:53:00,,2988,,0.25,0.9,0.9,148989,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1993","PP","ERID",,,,100
"BAMN","AA31","1993",2988,47.4227,-2.4579,,"Pointe Pen Bé","19930601",13:53:00,,2988,,0.25,0.9,0.9,149176,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1993","PP","ERID",,,,100
"BAMN","AA31","1993",2988,47.4227,-2.4579,,"Pointe Pen Bé","19930601",13:53:00,,2988,,0.25,0.9,0.9,149191,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1993","PP","ERID",,,,100
"BAMN","AA31","1993",2988,47.4227,-2.4579,,"Pointe Pen Bé","19930601",13:53:00,,2988,,0.25,0.9,0.9,160561,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1993","PP","ERID",,,,100
"BAMN","AA31","1993",2988,47.4227,-2.4579,,"Pointe Pen Bé","19930601",13:53:00,,2988,,0.25,0.9,0.9,233024,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1993","PP","ERID",,,,100
"BAMN","AA31","1993",2988,47.4227,-2.4579,,"Pointe Pen Bé","19930601",13:53:00,,2988,,0.25,0.9,0.9,591199,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1993","PP","ERID",,,,400
"BAMN","AA31","1993",2988,47.4227,-2.4579,,"Pointe Pen Bé","19930601",13:53:00,,2988,,0.25,0.9,0.9,624607,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1993","PP","ERID",,,,1800
"BAMN","AA31","1993",2988,47.4227,-2.4579,,"Pointe Pen Bé","19930601",13:53:00,,2988,,0.25,0.9,0.9,840626,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1993","PP","ERID",,,,100
"BAMN","AA31","1993",2990,47.4227,-2.4579,,"Pointe Pen Bé","19930614",12:34:00,,2990,,0.25,0.9,0.9,109394,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1993","PP","ERID",,,,1200
"BAMN","AA31","1993",2990,47.4227,-2.4579,,"Pointe Pen Bé","19930614",12:34:00,,2990,,0.25,0.9,0.9,109473,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1993","PP","ERID",,,,1400
"BAMN","AA31","1993",2990,47.4227,-2.4579,,"Pointe Pen Bé","19930614",12:34:00,,2990,,0.25,0.9,0.9,109876,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1993","PP","ERID",,,,400
"BAMN","AA31","1993",2990,47.4227,-2.4579,,"Pointe Pen Bé","19930614",12:34:00,,2990,,0.25,0.9,0.9,148905,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1993","PP","ERID",,,,1300
"BAMN","AA31","1993",2990,47.4227,-2.4579,,"Pointe Pen Bé","19930614",12:34:00,,2990,,0.25,0.9,0.9,148989,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1993","PP","ERID",,,,600
"BAMN","AA31","1993",2990,47.4227,-2.4579,,"Pointe Pen Bé","19930614",12:34:00,,2990,,0.25,0.9,0.9,149191,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1993","PP","ERID",,,,400
"BAMN","AA31","1993",2990,47.4227,-2.4579,,"Pointe Pen Bé","19930614",12:34:00,,2990,,0.25,0.9,0.9,149200,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1993","PP","ERID",,,,300
"BAMN","AA31","1993",2990,47.4227,-2.4579,,"Pointe Pen Bé","19930614",12:34:00,,2990,,0.25,0.9,0.9,160561,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1993","PP","ERID",,,,300
"BAMN","AA31","1993",2990,47.4227,-2.4579,,"Pointe Pen Bé","19930614",12:34:00,,2990,,0.25,0.9,0.9,160602,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1993","PP","ERID",,,,6800
"BAMN","AA31","1993",2990,47.4227,-2.4579,,"Pointe Pen Bé","19930614",12:34:00,,2990,,0.25,0.9,0.9,591199,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1993","PP","ERID",,,,200
"BAMN","AA31","1993",2990,47.4227,-2.4579,,"Pointe Pen Bé","19930614",12:34:00,,2990,,0.25,0.9,0.9,1346683,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1993","PP","ERID",,,,200
"BAMN","AA31","1993",2993,47.4227,-2.4579,,"Pointe Pen Bé","19930712",09:30:00,,2993,,0.25,1,1,109394,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1993","PP","ERID",,,,1100
"BAMN","AA31","1993",2993,47.4227,-2.4579,,"Pointe Pen Bé","19930712",09:30:00,,2993,,0.25,1,1,109473,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1993","PP","ERID",,,,200
"BAMN","AA31","1993",2993,47.4227,-2.4579,,"Pointe Pen Bé","19930712",09:30:00,,2993,,0.25,1,1,109612,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1993","PP","ERID",,,,200
"BAMN","AA31","1993",2993,47.4227,-2.4579,,"Pointe Pen Bé","19930712",09:30:00,,2993,,0.25,1,1,148905,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1993","PP","ERID",,,,600
"BAMN","AA31","1993",2993,47.4227,-2.4579,,"Pointe Pen Bé","19930712",09:30:00,,2993,,0.25,1,1,148989,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1993","PP","ERID",,,,400
"BAMN","AA31","1993",2993,47.4227,-2.4579,,"Pointe Pen Bé","19930712",09:30:00,,2993,,0.25,1,1,149064,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1993","PP","ERID",,,,200
"BAMN","AA31","1993",2993,47.4227,-2.4579,,"Pointe Pen Bé","19930712",09:30:00,,2993,,0.25,1,1,149120,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1993","PP","ERID",,,,100
"BAMN","AA31","1993",2993,47.4227,-2.4579,,"Pointe Pen Bé","19930712",09:30:00,,2993,,0.25,1,1,494056,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1993","PP","ERID",,,,100
"BAMN","AA31","1993",2993,47.4227,-2.4579,,"Pointe Pen Bé","19930712",09:30:00,,2993,,0.25,1,1,840627,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1993","PP","ERID",,,,600
"BAMN","AA31","1993",2996,47.4227,-2.4579,,"Pointe Pen Bé","19930726",08:33:00,,2996,,0.25,0.9,0.9,109394,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1993","PP","ERID",,,,2200
"BAMN","AA31","1993",2996,47.4227,-2.4579,,"Pointe Pen Bé","19930726",08:33:00,,2996,,0.25,0.9,0.9,109876,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1993","PP","ERID",,,,200
"BAMN","AA31","1993",2996,47.4227,-2.4579,,"Pointe Pen Bé","19930726",08:33:00,,2996,,0.25,0.9,0.9,109921,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1993","PP","ERID",,,,100
"BAMN","AA31","1993",2996,47.4227,-2.4579,,"Pointe Pen Bé","19930726",08:33:00,,2996,,0.25,0.9,0.9,148944,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1993","PP","ERID",,,,200
"BAMN","AA31","1993",2996,47.4227,-2.4579,,"Pointe Pen Bé","19930726",08:33:00,,2996,,0.25,0.9,0.9,149324,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1993","PP","ERID",,,,600
"BAMN","AA31","1993",2996,47.4227,-2.4579,,"Pointe Pen Bé","19930726",08:33:00,,2996,,0.25,0.9,0.9,839991,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1993","PP","ERID",,,,100
"BAMN","AA31","1993",2996,47.4227,-2.4579,,"Pointe Pen Bé","19930726",08:33:00,,2996,,0.25,0.9,0.9,840627,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1993","PP","ERID",,,,200
"BAMN","AA31","1993",2996,47.4227,-2.4579,,"Pointe Pen Bé","19930726",08:33:00,,2996,,0.25,0.9,0.9,1346683,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1993","PP","ERID",,,,300
"BAMN","AA31","1993",2998,47.4227,-2.4579,,"Pointe Pen Bé","19930809",09:50:00,,2998,,0.25,1,1,109394,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1993","PP","ERID",,,,900
"BAMN","AA31","1993",2998,47.4227,-2.4579,,"Pointe Pen Bé","19930809",09:50:00,,2998,,0.25,1,1,109462,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1993","PP","ERID",,,,100
"BAMN","AA31","1993",2998,47.4227,-2.4579,,"Pointe Pen Bé","19930809",09:50:00,,2998,,0.25,1,1,109473,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1993","PP","ERID",,,,800
"BAMN","AA31","1993",2998,47.4227,-2.4579,,"Pointe Pen Bé","19930809",09:50:00,,2998,,0.25,1,1,109876,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1993","PP","ERID",,,,200
"BAMN","AA31","1993",2998,47.4227,-2.4579,,"Pointe Pen Bé","19930809",09:50:00,,2998,,0.25,1,1,134529,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1993","PP","ERID",,,,200
"BAMN","AA31","1993",2998,47.4227,-2.4579,,"Pointe Pen Bé","19930809",09:50:00,,2998,,0.25,1,1,148905,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1993","PP","ERID",,,,300
"BAMN","AA31","1993",2998,47.4227,-2.4579,,"Pointe Pen Bé","19930809",09:50:00,,2998,,0.25,1,1,148989,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1993","PP","ERID",,,,1800
"BAMN","AA31","1993",2998,47.4227,-2.4579,,"Pointe Pen Bé","19930809",09:50:00,,2998,,0.25,1,1,149077,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1993","PP","ERID",,,,400
"BAMN","AA31","1993",2998,47.4227,-2.4579,,"Pointe Pen Bé","19930809",09:50:00,,2998,,0.25,1,1,149191,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1993","PP","ERID",,,,300
"BAMN","AA31","1993",2998,47.4227,-2.4579,,"Pointe Pen Bé","19930809",09:50:00,,2998,,0.25,1,1,149200,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1993","PP","ERID",,,,100
"BAMN","AA31","1993",2998,47.4227,-2.4579,,"Pointe Pen Bé","19930809",09:50:00,,2998,,0.25,1,1,494056,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1993","PP","ERID",,,,300
"BAMN","AA31","1993",2998,47.4227,-2.4579,,"Pointe Pen Bé","19930809",09:50:00,,2998,,0.25,1,1,591199,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1993","PP","ERID",,,,400
"BAMN","AA31","1993",3000,47.4227,-2.4579,,"Pointe Pen Bé","19930823",09:11:00,,3000,,0.25,0.9,0.9,148905,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1993","PP","ERID",,,,1400
"BAMN","AA31","1993",3000,47.4227,-2.4579,,"Pointe Pen Bé","19930823",09:11:00,,3000,,0.25,0.9,0.9,148989,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1993","PP","ERID",,,,700
"BAMN","AA31","1993",3000,47.4227,-2.4579,,"Pointe Pen Bé","19930823",09:11:00,,3000,,0.25,0.9,0.9,149120,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1993","PP","ERID",,,,100
"BAMN","AA31","1993",3000,47.4227,-2.4579,,"Pointe Pen Bé","19930823",09:11:00,,3000,,0.25,0.9,0.9,149191,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1993","PP","ERID",,,,100
"BAMN","AA31","1993",3002,47.4227,-2.4579,,"Pointe Pen Bé","19930907",07:30:00,,3002,,0.25,1,1,109473,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1993","PP","ERID",,,,200
"BAMN","AA31","1993",3002,47.4227,-2.4579,,"Pointe Pen Bé","19930907",07:30:00,,3002,,0.25,1,1,109784,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1993","PP","ERID",,,,200
"BAMN","AA31","1993",3002,47.4227,-2.4579,,"Pointe Pen Bé","19930907",07:30:00,,3002,,0.25,1,1,148905,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1993","PP","ERID",,,,700
"BAMN","AA31","1993",3002,47.4227,-2.4579,,"Pointe Pen Bé","19930907",07:30:00,,3002,,0.25,1,1,148989,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1993","PP","ERID",,,,3000
"BAMN","AA31","1993",3002,47.4227,-2.4579,,"Pointe Pen Bé","19930907",07:30:00,,3002,,0.25,1,1,149120,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1993","PP","ERID",,,,1500
"BAMN","AA31","1993",3002,47.4227,-2.4579,,"Pointe Pen Bé","19930907",07:30:00,,3002,,0.25,1,1,149191,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1993","PP","ERID",,,,600
"BAMN","AA31","1993",3002,47.4227,-2.4579,,"Pointe Pen Bé","19930907",07:30:00,,3002,,0.25,1,1,149200,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1993","PP","ERID",,,,400
"BAMN","AA31","1993",3002,47.4227,-2.4579,,"Pointe Pen Bé","19930907",07:30:00,,3002,,0.25,1,1,591199,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1993","PP","ERID",,,,300
"BAMN","AA31","1993",3004,47.4227,-2.4579,,"Pointe Pen Bé","19930920",07:20:00,,3004,,0.25,1,1,109394,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1993","PP","ERID",,,,100
"BAMN","AA31","1993",3004,47.4227,-2.4579,,"Pointe Pen Bé","19930920",07:20:00,,3004,,0.25,1,1,148952,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1993","PP","ERID",,,,1000
"BAMN","AA31","1993",3004,47.4227,-2.4579,,"Pointe Pen Bé","19930920",07:20:00,,3004,,0.25,1,1,148985,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","1993","PP","ERID",,,,2000
