"RLABO","SHIPC","CRUIS","STNNO","LATIT","LONGI","POSYS","STATN","SDATE","STIME","WADEP","SMPNO","FINFL","SMVOL","MNDEP","MXDEP","SPECI","TRPHY","STAGE","PARAM","MUNIT","QFLAG","ALABO","METOA","METFP","SLABO","SMTYP","MPROG","PURPM","MYEAR","DTYPE","RLIST","SIZCL","SIZRF","SFLAG","VALUE"
"BAMN","AA31","2005",5291661,48.1157,-4.2851,,"Kervel","20050105",12:00:00,,5291661,,0.25,0.5,0.5,149064,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","2005","PP","ERID",,,,1100
"BAMN","AA31","2005",5291661,48.1157,-4.2851,,"Kervel","20050105",12:00:00,,5291661,,0.25,0.5,0.5,149120,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","2005","PP","ERID",,,,1400
"BAMN","AA31","2005",5291661,48.1157,-4.2851,,"Kervel","20050105",12:00:00,,5291661,,0.25,0.5,0.5,149151,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","2005","PP","ERID",,,,400
"BAMN","AA31","2005",5291661,48.1157,-4.2851,,"Kervel","20050105",12:00:00,,5291661,,0.25,0.5,0.5,341285,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","2005","PP","ERID",,,,600
"BAMN","AA31","2005",5291661,48.1157,-4.2851,,"Kervel","20050105",12:00:00,,5291661,,0.25,0.5,0.5,394840,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","2005","PP","ERID",,,,300
"BAMN","AA31","2005",5291748,47.3,-2.5142,,"Le Croisic (a)","20050110",15:10:00,,5291748,,0.25,1,1,109394,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","2005","PP","ERID",,,,300
"BAMN","AA31","2005",5291748,47.3,-2.5142,,"Le Croisic (a)","20050110",15:10:00,,5291748,,0.25,1,1,109506,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","2005","PP","ERID",,,,100
"BAMN","AA31","2005",5291748,47.3,-2.5142,,"Le Croisic (a)","20050110",15:10:00,,5291748,,0.25,1,1,149031,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","2005","PP","ERID",,,,500
"BAMN","AA31","2005",5291748,47.3,-2.5142,,"Le Croisic (a)","20050110",15:10:00,,5291748,,0.25,1,1,232069,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","2005","PP","ERID",,,,600
"BAMN","AA31","2005",5291748,47.3,-2.5142,,"Le Croisic (a)","20050110",15:10:00,,5291748,,0.25,1,1,591199,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","2005","PP","ERID",,,,200
"BAMN","AA31","2005",5291752,47.0032,-2.2122,,"Bois de la Chaise (a)","20050110",17:00:00,,5291752,,0.25,1,1,149031,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","2005","PP","ERID",,,,500
"BAMN","AA31","2005",5291752,47.0032,-2.2122,,"Bois de la Chaise (a)","20050110",17:00:00,,5291752,,0.25,1,1,149050,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","2005","PP","ERID",,,,100
"BAMN","AA31","2005",5291752,47.0032,-2.2122,,"Bois de la Chaise (a)","20050110",17:00:00,,5291752,,0.25,1,1,149064,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","2005","PP","ERID",,,,100
"BAMN","AA31","2005",5291752,47.0032,-2.2122,,"Bois de la Chaise (a)","20050110",17:00:00,,5291752,,0.25,1,1,149305,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","2005","PP","ERID",,,,1000
"BAMN","AA31","2005",5291752,47.0032,-2.2122,,"Bois de la Chaise (a)","20050110",17:00:00,,5291752,,0.25,1,1,591199,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","2005","PP","ERID",,,,2700
"BAMN","AA31","2005",5291937,47.8334,-3.9499,,"Concarneau large","20050117",10:15:00,,5291937,,0.25,1,1,109394,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","2005","PP","ERID",,,,2800
"BAMN","AA31","2005",5291937,47.8334,-3.9499,,"Concarneau large","20050117",10:15:00,,5291937,,0.25,1,1,109410,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","2005","PP","ERID",,,,100
"BAMN","AA31","2005",5291937,47.8334,-3.9499,,"Concarneau large","20050117",10:15:00,,5291937,,0.25,1,1,109477,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","2005","PP","ERID",,,,200
"BAMN","AA31","2005",5291937,47.8334,-3.9499,,"Concarneau large","20050117",10:15:00,,5291937,,0.25,1,1,110041,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","2005","PP","ERID",,,,100
"BAMN","AA31","2005",5291937,47.8334,-3.9499,,"Concarneau large","20050117",10:15:00,,5291937,,0.25,1,1,148912,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","2005","PP","ERID",,,,2200
"BAMN","AA31","2005",5291937,47.8334,-3.9499,,"Concarneau large","20050117",10:15:00,,5291937,,0.25,1,1,148913,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","2005","PP","ERID",,,,600
"BAMN","AA31","2005",5291937,47.8334,-3.9499,,"Concarneau large","20050117",10:15:00,,5291937,,0.25,1,1,148952,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","2005","PP","ERID",,,,300
"BAMN","AA31","2005",5291937,47.8334,-3.9499,,"Concarneau large","20050117",10:15:00,,5291937,,0.25,1,1,148954,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","2005","PP","ERID",,,,100
"BAMN","AA31","2005",5291937,47.8334,-3.9499,,"Concarneau large","20050117",10:15:00,,5291937,,0.25,1,1,149120,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","2005","PP","ERID",,,,300
"BAMN","AA31","2005",5291937,47.8334,-3.9499,,"Concarneau large","20050117",10:15:00,,5291937,,0.25,1,1,156598,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","2005","PP","ERID",,,,100
"BAMN","AA31","2005",5291937,47.8334,-3.9499,,"Concarneau large","20050117",10:15:00,,5291937,,0.25,1,1,232069,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","2005","PP","ERID",,,,100
"BAMN","AA31","2005",5291937,47.8334,-3.9499,,"Concarneau large","20050117",10:15:00,,5291937,,0.25,1,1,345481,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","2005","PP","ERID",,,,200
"BAMN","AA31","2005",5291937,47.8334,-3.9499,,"Concarneau large","20050117",10:15:00,,5291937,,0.25,1,1,1346683,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","2005","PP","ERID",,,,100
"BAMN","AA31","2005",5292170,44.5681,-1.2411,,"Arcachon - Bouée 7","20050104",10:45:00,,5292170,,0.25,1,1,17640,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","2005","PP","ERID",,,,31200
"BAMN","AA31","2005",5292170,44.5681,-1.2411,,"Arcachon - Bouée 7","20050104",10:45:00,,5292170,,0.25,1,1,109410,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","2005","PP","ERID",,,,1200
"BAMN","AA31","2005",5292170,44.5681,-1.2411,,"Arcachon - Bouée 7","20050104",10:45:00,,5292170,,0.25,1,1,109479,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","2005","PP","ERID",,,,1000
"BAMN","AA31","2005",5292170,44.5681,-1.2411,,"Arcachon - Bouée 7","20050104",10:45:00,,5292170,,0.25,1,1,149023,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","2005","PP","ERID",,,,400
"BAMN","AA31","2005",5292170,44.5681,-1.2411,,"Arcachon - Bouée 7","20050104",10:45:00,,5292170,,0.25,1,1,341285,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","2005","PP","ERID",,,,1200
"BAMN","AA31","2005",5292170,44.5681,-1.2411,,"Arcachon - Bouée 7","20050104",10:45:00,,5292170,,0.25,1,1,494056,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","2005","PP","ERID",,,,100
"BAMN","AA31","2005",5292171,44.6736,-1.1586,,"Teychan bis","20050104",12:30:00,,5292171,,0.25,3,3,17640,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","2005","PP","ERID",,,,113100
"BAMN","AA31","2005",5292171,44.6736,-1.1586,,"Teychan bis","20050104",12:30:00,,5292171,,0.25,3,3,109394,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","2005","PP","ERID",,,,200
"BAMN","AA31","2005",5292171,44.6736,-1.1586,,"Teychan bis","20050104",12:30:00,,5292171,,0.25,3,3,109410,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","2005","PP","ERID",,,,400
"BAMN","AA31","2005",5292171,44.6736,-1.1586,,"Teychan bis","20050104",12:30:00,,5292171,,0.25,3,3,149023,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","2005","PP","ERID",,,,800
"BAMN","AA31","2005",5292171,44.6736,-1.1586,,"Teychan bis","20050104",12:30:00,,5292171,,0.25,3,3,149120,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","2005","PP","ERID",,,,600
"BAMN","AA31","2005",5292171,44.6736,-1.1586,,"Teychan bis","20050104",12:30:00,,5292171,,0.25,3,3,341285,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","2005","PP","ERID",,,,400
"BAMN","AA31","2005",5292174,44.6736,-1.1586,,"Teychan bis","20050117",11:40:00,,5292174,,0.25,3,3,17640,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","2005","PP","ERID",,,,85800
"BAMN","AA31","2005",5292174,44.6736,-1.1586,,"Teychan bis","20050117",11:40:00,,5292174,,0.25,3,3,109394,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","2005","PP","ERID",,,,700
"BAMN","AA31","2005",5292174,44.6736,-1.1586,,"Teychan bis","20050117",11:40:00,,5292174,,0.25,3,3,109462,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","2005","PP","ERID",,,,100
"BAMN","AA31","2005",5292174,44.6736,-1.1586,,"Teychan bis","20050117",11:40:00,,5292174,,0.25,3,3,109479,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","2005","PP","ERID",,,,100
"BAMN","AA31","2005",5292174,44.6736,-1.1586,,"Teychan bis","20050117",11:40:00,,5292174,,0.25,3,3,109612,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","2005","PP","ERID",,,,200
"BAMN","AA31","2005",5292174,44.6736,-1.1586,,"Teychan bis","20050117",11:40:00,,5292174,,0.25,3,3,109876,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","2005","PP","ERID",,,,300
"BAMN","AA31","2005",5292174,44.6736,-1.1586,,"Teychan bis","20050117",11:40:00,,5292174,,0.25,3,3,149120,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","2005","PP","ERID",,,,400
"BAMN","AA31","2005",5292174,44.6736,-1.1586,,"Teychan bis","20050117",11:40:00,,5292174,,0.25,3,3,149151,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","2005","PP","ERID",,,,2700
"BAMN","AA31","2005",5292174,44.6736,-1.1586,,"Teychan bis","20050117",11:40:00,,5292174,,0.25,3,3,149191,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","2005","PP","ERID",,,,100
"BAMN","AA31","2005",5292174,44.6736,-1.1586,,"Teychan bis","20050117",11:40:00,,5292174,,0.25,3,3,341285,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","2005","PP","ERID",,,,300
"BAMN","AA31","2005",5292174,44.6736,-1.1586,,"Teychan bis","20050117",11:40:00,,5292174,,0.25,3,3,840626,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","2005","PP","ERID",,,,200
"BAMN","AA31","2005",5292174,44.6736,-1.1586,,"Teychan bis","20050117",11:40:00,,5292174,,0.25,3,3,840627,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","2005","PP","ERID",,,,200
"BAMN","AA31","2005",5292179,44.5681,-1.2411,,"Arcachon - Bouée 7","20050120",12:54:00,,5292179,,0.25,1,1,109479,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","2005","PP","ERID",,,,200
"BAMN","AA31","2005",5292179,44.5681,-1.2411,,"Arcachon - Bouée 7","20050120",12:54:00,,5292179,,0.25,1,1,109876,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","2005","PP","ERID",,,,100
"BAMN","AA31","2005",5292179,44.5681,-1.2411,,"Arcachon - Bouée 7","20050120",12:54:00,,5292179,,0.25,1,1,149018,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","2005","PP","ERID",,,,100
"BAMN","AA31","2005",5292179,44.5681,-1.2411,,"Arcachon - Bouée 7","20050120",12:54:00,,5292179,,0.25,1,1,149120,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","2005","PP","ERID",,,,4100
"BAMN","AA31","2005",5292179,44.5681,-1.2411,,"Arcachon - Bouée 7","20050120",12:54:00,,5292179,,0.25,1,1,149151,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","2005","PP","ERID",,,,4100
"BAMN","AA31","2005",5292179,44.5681,-1.2411,,"Arcachon - Bouée 7","20050120",12:54:00,,5292179,,0.25,1,1,341285,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","2005","PP","ERID",,,,600
"BAMN","AA31","2005",5292179,44.5681,-1.2411,,"Arcachon - Bouée 7","20050120",12:54:00,,5292179,,0.25,1,1,840626,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","2005","PP","ERID",,,,100
"BAMN","AA31","2005",5292179,44.5681,-1.2411,,"Arcachon - Bouée 7","20050120",12:54:00,,5292179,,0.25,1,1,840627,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","2005","PP","ERID",,,,300
"BAMN","AA31","2005",5292459,48.666,-3.8935,,"Pen al Lann (a)","20050126",08:50:00,,5292459,,0.25,0.5,0.5,146542,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","2005","PP","ERID",,,,100
"BAMN","AA31","2005",5292459,48.666,-3.8935,,"Pen al Lann (a)","20050126",08:50:00,,5292459,,0.25,0.5,0.5,148944,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","2005","PP","ERID",,,,100
"BAMN","AA31","2005",5292459,48.666,-3.8935,,"Pen al Lann (a)","20050126",08:50:00,,5292459,,0.25,0.5,0.5,148947,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","2005","PP","ERID",,,,100
"BAMN","AA31","2005",5292459,48.666,-3.8935,,"Pen al Lann (a)","20050126",08:50:00,,5292459,,0.25,0.5,0.5,148954,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","2005","PP","ERID",,,,100
"BAMN","AA31","2005",5292459,48.666,-3.8935,,"Pen al Lann (a)","20050126",08:50:00,,5292459,,0.25,0.5,0.5,148989,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","2005","PP","ERID",,,,100
"BAMN","AA31","2005",5292459,48.666,-3.8935,,"Pen al Lann (a)","20050126",08:50:00,,5292459,,0.25,0.5,0.5,149060,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","2005","PP","ERID",,,,200
"BAMN","AA31","2005",5292459,48.666,-3.8935,,"Pen al Lann (a)","20050126",08:50:00,,5292459,,0.25,0.5,0.5,149340,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","2005","PP","ERID",,,,400
"BAMN","AA31","2005",5292459,48.666,-3.8935,,"Pen al Lann (a)","20050126",08:50:00,,5292459,,0.25,0.5,0.5,156598,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","2005","PP","ERID",,,,100
"BAMN","AA31","2005",5292459,48.666,-3.8935,,"Pen al Lann (a)","20050126",08:50:00,,5292459,,0.25,0.5,0.5,341285,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","2005","PP","ERID",,,,400
"BAMN","AA31","2005",5292459,48.666,-3.8935,,"Pen al Lann (a)","20050126",08:50:00,,5292459,,0.25,0.5,0.5,591199,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","2005","PP","ERID",,,,100
"BAMN","AA31","2005",5292466,47.3,-2.5142,,"Le Croisic (a)","20050124",15:00:00,,5292466,,0.25,1,1,149031,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","2005","PP","ERID",,,,200
"BAMN","AA31","2005",5292466,47.3,-2.5142,,"Le Croisic (a)","20050124",15:00:00,,5292466,,0.25,1,1,591199,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","2005","PP","ERID",,,,300
"BAMN","AA31","2005",5292471,47.0032,-2.2122,,"Bois de la Chaise (a)","20050124",16:35:00,,5292471,,0.25,1,1,149031,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","2005","PP","ERID",,,,400
"BAMN","AA31","2005",5292471,47.0032,-2.2122,,"Bois de la Chaise (a)","20050124",16:35:00,,5292471,,0.25,1,1,591199,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","2005","PP","ERID",,,,1200
"BAMN","AA31","2005",5292562,50.2313,1.4745,,"At so","20050131",14:38:00,,5292562,,0.25,0.5,0.5,17639,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","2005","PP","ERID",,,,9603
"BAMN","AA31","2005",5292562,50.2313,1.4745,,"At so","20050131",14:38:00,,5292562,,0.25,0.5,0.5,109485,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","2005","PP","ERID",,,,2134
"BAMN","AA31","2005",5292562,50.2313,1.4745,,"At so","20050131",14:38:00,,5292562,,0.25,0.5,0.5,115088,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","2005","PP","ERID",,,,11737
"BAMN","AA31","2005",5292562,50.2313,1.4745,,"At so","20050131",14:38:00,,5292562,,0.25,0.5,0.5,148954,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","2005","PP","ERID",,,,6402
"BAMN","AA31","2005",5292562,50.2313,1.4745,,"At so","20050131",14:38:00,,5292562,,0.25,0.5,0.5,149064,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","2005","PP","ERID",,,,16005
"BAMN","AA31","2005",5292562,50.2313,1.4745,,"At so","20050131",14:38:00,,5292562,,0.25,0.5,0.5,160602,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","2005","PP","ERID",,,,100
"BAMN","AA31","2005",5292562,50.2313,1.4745,,"At so","20050131",14:38:00,,5292562,,0.25,0.5,0.5,839991,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","2005","PP","ERID",,,,6402
"BAMN","AA31","2005",5292562,50.2313,1.4745,,"At so","20050131",14:38:00,,5292562,,0.25,0.5,0.5,839996,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","2005","PP","ERID",,,,2134
"BAMN","AA31","2005",5292563,50.7531,1.5487,,"Point 1 Boulogne","20050131",15:20:00,,5292563,,0.25,0.5,0.5,109477,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","2005","PP","ERID",,,,200
"BAMN","AA31","2005",5292563,50.7531,1.5487,,"Point 1 Boulogne","20050131",15:20:00,,5292563,,0.25,0.5,0.5,149064,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","2005","PP","ERID",,,,300
"BAMN","AA31","2005",5292563,50.7531,1.5487,,"Point 1 Boulogne","20050131",15:20:00,,5292563,,0.25,0.5,0.5,179320,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","2005","PP","ERID",,,,300
"BAMN","AA31","2005",5292775,46.0551,-1.1306,,"Le Cornard","20050131",09:25:00,,5292775,,0.25,0.5,0.5,7,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","2005","PP","ERID",,,,3200
"BAMN","AA31","2005",5292775,46.0551,-1.1306,,"Le Cornard","20050131",09:25:00,,5292775,,0.25,0.5,0.5,109394,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","2005","PP","ERID",,,,400
"BAMN","AA31","2005",5292775,46.0551,-1.1306,,"Le Cornard","20050131",09:25:00,,5292775,,0.25,0.5,0.5,148912,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","2005","PP","ERID",,,,26000
"BAMN","AA31","2005",5292775,46.0551,-1.1306,,"Le Cornard","20050131",09:25:00,,5292775,,0.25,0.5,0.5,149031,,,"ABUNDNR","nrcells/l",,,,,,,"CEMP~NATL","T~S","2005","PP","ERID",,,,600
