"SHIPC","CRUIS","STNNO","LATIT","LONGI","POSYS","STATN","SDATE","STIME","WADEP","SMPNO","FINFL","SMVOL","MNDEP","MXDEP","SPECI","TRPHY","STAGE","PARAM","MUNIT","QFLAG","RLABO","ALABO","METOA","METFP","SLABO","SMTYP","MPROG","PURPM","CNTRY","MYEAR","DTYPE","RLIST","SIZCL","SIZRF","SFLAG","VALUE"
"ZZ99",2010,"B1_20101025_SURFACE",48.317,-4.617,NA,"PNMI_B1","20101025",NA,NA,"B1_2010-10-25_SURFACE",NA,NA,0,5,"103356",NA,"NS","ABUNDNR","nr/m3",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR",2010,"ZP","ERID",NA,NA,NA,106.362
"ZZ99",2010,"B1_20101025_SURFACE",48.317,-4.617,NA,"PNMI_B1","20101025",NA,NA,"B1_2010-10-25_SURFACE",NA,NA,0,5,"104074",NA,"NS","ABUNDNR","nr/m3",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR",2010,"ZP","ERID",NA,NA,NA,986.623
"ZZ99",2010,"B1_20101025_SURFACE",48.317,-4.617,NA,"PNMI_B1","20101025",NA,NA,"B1_2010-10-25_SURFACE",NA,NA,0,5,"104079",NA,"NS","ABUNDNR","nr/m3",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR",2010,"ZP","ERID",NA,NA,NA,6.525
"ZZ99",2010,"B1_20101025_SURFACE",48.317,-4.617,NA,"PNMI_B1","20101025",NA,NA,"B1_2010-10-25_SURFACE",NA,NA,0,5,"104081",NA,"NS","ABUNDNR","nr/m3",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR",2010,"ZP","ERID",NA,NA,NA,14.029
"ZZ99",2010,"B1_20101025_SURFACE",48.317,-4.617,NA,"PNMI_B1","20101025",NA,NA,"B1_2010-10-25_SURFACE",NA,NA,0,5,"104086",NA,"NS","ABUNDNR","nr/m3",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR",2010,"ZP","ERID",NA,NA,NA,0.163
"ZZ99",2010,"B1_20101025_SURFACE",48.317,-4.617,NA,"PNMI_B1","20101025",NA,NA,"B1_2010-10-25_SURFACE",NA,NA,0,5,"104106",NA,"NS","ABUNDNR","nr/m3",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR",2010,"ZP","ERID",NA,NA,NA,99.184
"ZZ99",2010,"B1_20101025_SURFACE",48.317,-4.617,NA,"PNMI_B1","20101025",NA,NA,"B1_2010-10-25_SURFACE",NA,NA,0,5,"105",NA,"NS","ABUNDNR","nr/m3",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR",2010,"ZP","ERID",NA,NA,NA,11.093
"ZZ99",2010,"B1_20101025_SURFACE",48.317,-4.617,NA,"PNMI_B1","20101025",NA,NA,"B1_2010-10-25_SURFACE",NA,NA,0,5,"106264",NA,"NS","ABUNDNR","nr/m3",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR",2010,"ZP","ERID",NA,NA,NA,155.954
"ZZ99",2010,"B1_20101025_SURFACE",48.317,-4.617,NA,"PNMI_B1","20101025",NA,NA,"B1_2010-10-25_SURFACE",NA,NA,0,5,"106422",NA,"NS","ABUNDNR","nr/m3",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR",2010,"ZP","ERID",NA,NA,NA,266.232
"ZZ99",2010,"B1_20101025_SURFACE",48.317,-4.617,NA,"PNMI_B1","20101025",NA,NA,"B1_2010-10-25_SURFACE",NA,NA,0,5,"1066",NA,"NP","ABUNDNR","nr/m3",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR",2010,"ZP","ERID",NA,NA,NA,10.44
"ZZ99",2010,"B1_20101025_SURFACE",48.317,-4.617,NA,"PNMI_B1","20101025",NA,NA,"B1_2010-10-25_SURFACE",NA,NA,0,5,"106673",NA,"LV-MG","ABUNDNR","nr/m3",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR",2010,"ZP","ERID",NA,NA,NA,0.326
"ZZ99",2010,"B1_20101025_SURFACE",48.317,-4.617,NA,"PNMI_B1","20101025",NA,NA,"B1_2010-10-25_SURFACE",NA,NA,0,5,"106673",NA,"LV-ZO","ABUNDNR","nr/m3",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR",2010,"ZP","ERID",NA,NA,NA,13.377
"ZZ99",2010,"B1_20101025_SURFACE",48.317,-4.617,NA,"PNMI_B1","20101025",NA,NA,"B1_2010-10-25_SURFACE",NA,NA,0,5,"1086",NA,"NS","ABUNDNR","nr/m3",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR",2010,"ZP","ERID",NA,NA,NA,0.653
"ZZ99",2010,"B1_20101025_SURFACE",48.317,-4.617,NA,"PNMI_B1","20101025",NA,NA,"B1_2010-10-25_SURFACE",NA,NA,0,5,"1100",NA,"NS","ABUNDNR","nr/m3",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR",2010,"ZP","ERID",NA,NA,NA,2291.028
"ZZ99",2010,"B1_20101025_SURFACE",48.317,-4.617,NA,"PNMI_B1","20101025",NA,NA,"B1_2010-10-25_SURFACE",NA,NA,0,5,"1102",NA,"NS","ABUNDNR","nr/m3",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR",2010,"ZP","ERID",NA,NA,NA,360.196
"ZZ99",2010,"B1_20101025_SURFACE",48.317,-4.617,NA,"PNMI_B1","20101025",NA,NA,"B1_2010-10-25_SURFACE",NA,NA,0,5,"117034",NA,"NS","ABUNDNR","nr/m3",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR",2010,"ZP","ERID",NA,NA,NA,2.61
"ZZ99",2010,"B1_20101025_SURFACE",48.317,-4.617,NA,"PNMI_B1","20101025",NA,NA,"B1_2010-10-25_SURFACE",NA,NA,0,5,"1207",NA,"NS","ABUNDNR","nr/m3",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR",2010,"ZP","ERID",NA,NA,NA,0.489
"ZZ99",2010,"B1_20101025_SURFACE",48.317,-4.617,NA,"PNMI_B1","20101025",NA,NA,"B1_2010-10-25_SURFACE",NA,NA,0,5,"128569",NA,"NS","ABUNDNR","nr/m3",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR",2010,"ZP","ERID",NA,NA,NA,0.653
"ZZ99",2010,"B1_20101025_SURFACE",48.317,-4.617,NA,"PNMI_B1","20101025",NA,NA,"B1_2010-10-25_SURFACE",NA,NA,0,5,"128586",NA,"NS","ABUNDNR","nr/m3",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR",2010,"ZP","ERID",NA,NA,NA,84.829
"ZZ99",2010,"B1_20101025_SURFACE",48.317,-4.617,NA,"PNMI_B1","20101025",NA,NA,"B1_2010-10-25_SURFACE",NA,NA,0,5,"1337",NA,"NS","ABUNDNR","nr/m3",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR",2010,"ZP","ERID",NA,NA,NA,11.419
"ZZ99",2010,"B1_20101025_SURFACE",48.317,-4.617,NA,"PNMI_B1","20101025",NA,NA,"B1_2010-10-25_SURFACE",NA,NA,0,5,"135338",NA,"NS","ABUNDNR","nr/m3",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR",2010,"ZP","ERID",NA,NA,NA,2.61
"ZZ99",2010,"B1_20101025_SURFACE",48.317,-4.617,NA,"PNMI_B1","20101025",NA,NA,"B1_2010-10-25_SURFACE",NA,NA,0,5,"13704",NA,"NS","ABUNDNR","nr/m3",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR",2010,"ZP","ERID",NA,NA,NA,5.22
"ZZ99",2010,"B1_20101025_SURFACE",48.317,-4.617,NA,"PNMI_B1","20101025",NA,NA,"B1_2010-10-25_SURFACE",NA,NA,0,5,"1379066",NA,"NS","ABUNDNR","nr/m3",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR",2010,"ZP","ERID",NA,NA,NA,7.83
"ZZ99",2010,"B1_20101025_SURFACE",48.317,-4.617,NA,"PNMI_B1","20101025",NA,NA,"B1_2010-10-25_SURFACE",NA,NA,0,5,"2081",NA,"NS","ABUNDNR","nr/m3",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR",2010,"ZP","ERID",NA,NA,NA,89.723
"ZZ99",2010,"B2_20101025_SURFACE",48.317,-4.783,NA,"PNMI_B2","20101025",NA,NA,"B2_2010-10-25_SURFACE",NA,NA,0,5,"10194",NA,"EG","ABUNDNR","nr/m3",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR",2010,"ZP","ERID",NA,NA,NA,0.743
"ZZ99",2010,"B2_20101025_SURFACE",48.317,-4.783,NA,"PNMI_B2","20101025",NA,NA,"B2_2010-10-25_SURFACE",NA,NA,0,5,"103356",NA,"NS","ABUNDNR","nr/m3",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR",2010,"ZP","ERID",NA,NA,NA,286.245
"ZZ99",2010,"B2_20101025_SURFACE",48.317,-4.783,NA,"PNMI_B2","20101025",NA,NA,"B2_2010-10-25_SURFACE",NA,NA,0,5,"104074",NA,"NS","ABUNDNR","nr/m3",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR",2010,"ZP","ERID",NA,NA,NA,3584.387
"ZZ99",2010,"B2_20101025_SURFACE",48.317,-4.783,NA,"PNMI_B2","20101025",NA,NA,"B2_2010-10-25_SURFACE",NA,NA,0,5,"104079",NA,"NS","ABUNDNR","nr/m3",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR",2010,"ZP","ERID",NA,NA,NA,17.844
"ZZ99",2010,"B2_20101025_SURFACE",48.317,-4.783,NA,"PNMI_B2","20101025",NA,NA,"B2_2010-10-25_SURFACE",NA,NA,0,5,"104081",NA,"NS","ABUNDNR","nr/m3",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR",2010,"ZP","ERID",NA,NA,NA,133.829
"ZZ99",2010,"B2_20101025_SURFACE",48.317,-4.783,NA,"PNMI_B2","20101025",NA,NA,"B2_2010-10-25_SURFACE",NA,NA,0,5,"104106",NA,"NS","ABUNDNR","nr/m3",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR",2010,"ZP","ERID",NA,NA,NA,28.996
"ZZ99",2010,"B2_20101025_SURFACE",48.317,-4.783,NA,"PNMI_B2","20101025",NA,NA,"B2_2010-10-25_SURFACE",NA,NA,0,5,"105",NA,"NS","ABUNDNR","nr/m3",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR",2010,"ZP","ERID",NA,NA,NA,5.948
"ZZ99",2010,"B2_20101025_SURFACE",48.317,-4.783,NA,"PNMI_B2","20101025",NA,NA,"B2_2010-10-25_SURFACE",NA,NA,0,5,"106264",NA,"NS","ABUNDNR","nr/m3",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR",2010,"ZP","ERID",NA,NA,NA,121.19
"ZZ99",2010,"B2_20101025_SURFACE",48.317,-4.783,NA,"PNMI_B2","20101025",NA,NA,"B2_2010-10-25_SURFACE",NA,NA,0,5,"106422",NA,"NS","ABUNDNR","nr/m3",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR",2010,"ZP","ERID",NA,NA,NA,555.39
"ZZ99",2010,"B2_20101025_SURFACE",48.317,-4.783,NA,"PNMI_B2","20101025",NA,NA,"B2_2010-10-25_SURFACE",NA,NA,0,5,"1066",NA,"NP","ABUNDNR","nr/m3",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR",2010,"ZP","ERID",NA,NA,NA,5.948
"ZZ99",2010,"B2_20101025_SURFACE",48.317,-4.783,NA,"PNMI_B2","20101025",NA,NA,"B2_2010-10-25_SURFACE",NA,NA,0,5,"1066",NA,"NS","ABUNDNR","nr/m3",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR",2010,"ZP","ERID",NA,NA,NA,24.535
"ZZ99",2010,"B2_20101025_SURFACE",48.317,-4.783,NA,"PNMI_B2","20101025",NA,NA,"B2_2010-10-25_SURFACE",NA,NA,0,5,"1086",NA,"NS","ABUNDNR","nr/m3",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR",2010,"ZP","ERID",NA,NA,NA,0.372
"ZZ99",2010,"B2_20101025_SURFACE",48.317,-4.783,NA,"PNMI_B2","20101025",NA,NA,"B2_2010-10-25_SURFACE",NA,NA,0,5,"1100",NA,"NS","ABUNDNR","nr/m3",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR",2010,"ZP","ERID",NA,NA,NA,3193.309
"ZZ99",2010,"B2_20101025_SURFACE",48.317,-4.783,NA,"PNMI_B2","20101025",NA,NA,"B2_2010-10-25_SURFACE",NA,NA,0,5,"1102",NA,"NS","ABUNDNR","nr/m3",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR",2010,"ZP","ERID",NA,NA,NA,798.513
"ZZ99",2010,"B2_20101025_SURFACE",48.317,-4.783,NA,"PNMI_B2","20101025",NA,NA,"B2_2010-10-25_SURFACE",NA,NA,0,5,"1106",NA,"NS","ABUNDNR","nr/m3",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR",2010,"ZP","ERID",NA,NA,NA,5.948
"ZZ99",2010,"B2_20101025_SURFACE",48.317,-4.783,NA,"PNMI_B2","20101025",NA,NA,"B2_2010-10-25_SURFACE",NA,NA,0,5,"1207",NA,"NS","ABUNDNR","nr/m3",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR",2010,"ZP","ERID",NA,NA,NA,35.688
"ZZ99",2010,"B2_20101025_SURFACE",48.317,-4.783,NA,"PNMI_B2","20101025",NA,NA,"B2_2010-10-25_SURFACE",NA,NA,0,5,"128569",NA,"NS","ABUNDNR","nr/m3",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR",2010,"ZP","ERID",NA,NA,NA,17.1
"ZZ99",2010,"B2_20101025_SURFACE",48.317,-4.783,NA,"PNMI_B2","20101025",NA,NA,"B2_2010-10-25_SURFACE",NA,NA,0,5,"128586",NA,"NS","ABUNDNR","nr/m3",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR",2010,"ZP","ERID",NA,NA,NA,109.294
"ZZ99",2010,"B2_20101025_SURFACE",48.317,-4.783,NA,"PNMI_B2","20101025",NA,NA,"B2_2010-10-25_SURFACE",NA,NA,0,5,"1337",NA,"NS","ABUNDNR","nr/m3",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR",2010,"ZP","ERID",NA,NA,NA,17.844
"ZZ99",2010,"B2_20101025_SURFACE",48.317,-4.783,NA,"PNMI_B2","20101025",NA,NA,"B2_2010-10-25_SURFACE",NA,NA,0,5,"135338",NA,"NS","ABUNDNR","nr/m3",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR",2010,"ZP","ERID",NA,NA,NA,0.372
"ZZ99",2010,"B2_20101025_SURFACE",48.317,-4.783,NA,"PNMI_B2","20101025",NA,NA,"B2_2010-10-25_SURFACE",NA,NA,0,5,"13704",NA,"NS","ABUNDNR","nr/m3",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR",2010,"ZP","ERID",NA,NA,NA,5.948
"ZZ99",2010,"B2_20101025_SURFACE",48.317,-4.783,NA,"PNMI_B2","20101025",NA,NA,"B2_2010-10-25_SURFACE",NA,NA,0,5,"1379066",NA,"NS","ABUNDNR","nr/m3",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR",2010,"ZP","ERID",NA,NA,NA,35.688
"ZZ99",2010,"B2_20101025_SURFACE",48.317,-4.783,NA,"PNMI_B2","20101025",NA,NA,"B2_2010-10-25_SURFACE",NA,NA,0,5,"2081",NA,"NS","ABUNDNR","nr/m3",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR",2010,"ZP","ERID",NA,NA,NA,78.81
"ZZ99",2010,"B3_20101025_SURFACE",48.317,-4.95,NA,"PNMI_B3","20101025",NA,NA,"B3_2010-10-25_SURFACE",NA,NA,0,5,"10194",NA,"EG","ABUNDNR","nr/m3",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR",2010,"ZP","ERID",NA,NA,NA,0.216
"ZZ99",2010,"B3_20101025_SURFACE",48.317,-4.95,NA,"PNMI_B3","20101025",NA,NA,"B3_2010-10-25_SURFACE",NA,NA,0,5,"10194",NA,"NS","ABUNDNR","nr/m3",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR",2010,"ZP","ERID",NA,NA,NA,6.897
"ZZ99",2010,"B3_20101025_SURFACE",48.317,-4.95,NA,"PNMI_B3","20101025",NA,NA,"B3_2010-10-25_SURFACE",NA,NA,0,5,"103356",NA,"NS","ABUNDNR","nr/m3",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR",2010,"ZP","ERID",NA,NA,NA,394.828
"ZZ99",2010,"B3_20101025_SURFACE",48.317,-4.95,NA,"PNMI_B3","20101025",NA,NA,"B3_2010-10-25_SURFACE",NA,NA,0,5,"104074",NA,"NS","ABUNDNR","nr/m3",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR",2010,"ZP","ERID",NA,NA,NA,458.621
"ZZ99",2010,"B3_20101025_SURFACE",48.317,-4.95,NA,"PNMI_B3","20101025",NA,NA,"B3_2010-10-25_SURFACE",NA,NA,0,5,"104079",NA,"NS","ABUNDNR","nr/m3",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR",2010,"ZP","ERID",NA,NA,NA,94.828
"ZZ99",2010,"B3_20101025_SURFACE",48.317,-4.95,NA,"PNMI_B3","20101025",NA,NA,"B3_2010-10-25_SURFACE",NA,NA,0,5,"104080",NA,"NS","ABUNDNR","nr/m3",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR",2010,"ZP","ERID",NA,NA,NA,0.431
"ZZ99",2010,"B3_20101025_SURFACE",48.317,-4.95,NA,"PNMI_B3","20101025",NA,NA,"B3_2010-10-25_SURFACE",NA,NA,0,5,"104081",NA,"NS","ABUNDNR","nr/m3",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR",2010,"ZP","ERID",NA,NA,NA,3.664
"ZZ99",2010,"B3_20101025_SURFACE",48.317,-4.95,NA,"PNMI_B3","20101025",NA,NA,"B3_2010-10-25_SURFACE",NA,NA,0,5,"104106",NA,"NS","ABUNDNR","nr/m3",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR",2010,"ZP","ERID",NA,NA,NA,42.241
"ZZ99",2010,"B3_20101025_SURFACE",48.317,-4.95,NA,"PNMI_B3","20101025",NA,NA,"B3_2010-10-25_SURFACE",NA,NA,0,5,"105",NA,"NS","ABUNDNR","nr/m3",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR",2010,"ZP","ERID",NA,NA,NA,14.224
"ZZ99",2010,"B3_20101025_SURFACE",48.317,-4.95,NA,"PNMI_B3","20101025",NA,NA,"B3_2010-10-25_SURFACE",NA,NA,0,5,"106264",NA,"NS","ABUNDNR","nr/m3",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR",2010,"ZP","ERID",NA,NA,NA,41.81
"ZZ99",2010,"B3_20101025_SURFACE",48.317,-4.95,NA,"PNMI_B3","20101025",NA,NA,"B3_2010-10-25_SURFACE",NA,NA,0,5,"106422",NA,"NS","ABUNDNR","nr/m3",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR",2010,"ZP","ERID",NA,NA,NA,1526.293
"ZZ99",2010,"B3_20101025_SURFACE",48.317,-4.95,NA,"PNMI_B3","20101025",NA,NA,"B3_2010-10-25_SURFACE",NA,NA,0,5,"1066",NA,"NP","ABUNDNR","nr/m3",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR",2010,"ZP","ERID",NA,NA,NA,27.586
"ZZ99",2010,"B3_20101025_SURFACE",48.317,-4.95,NA,"PNMI_B3","20101025",NA,NA,"B3_2010-10-25_SURFACE",NA,NA,0,5,"1066",NA,"NS","ABUNDNR","nr/m3",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR",2010,"ZP","ERID",NA,NA,NA,15.733
"ZZ99",2010,"B3_20101025_SURFACE",48.317,-4.95,NA,"PNMI_B3","20101025",NA,NA,"B3_2010-10-25_SURFACE",NA,NA,0,5,"106673",NA,"LV-MG","ABUNDNR","nr/m3",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR",2010,"ZP","ERID",NA,NA,NA,0.216
"ZZ99",2010,"B3_20101025_SURFACE",48.317,-4.95,NA,"PNMI_B3","20101025",NA,NA,"B3_2010-10-25_SURFACE",NA,NA,0,5,"1086",NA,"NS","ABUNDNR","nr/m3",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR",2010,"ZP","ERID",NA,NA,NA,18.966
"ZZ99",2010,"B3_20101025_SURFACE",48.317,-4.95,NA,"PNMI_B3","20101025",NA,NA,"B3_2010-10-25_SURFACE",NA,NA,0,5,"1100",NA,"NS","ABUNDNR","nr/m3",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR",2010,"ZP","ERID",NA,NA,NA,5477.586
"ZZ99",2010,"B3_20101025_SURFACE",48.317,-4.95,NA,"PNMI_B3","20101025",NA,NA,"B3_2010-10-25_SURFACE",NA,NA,0,5,"1102",NA,"NS","ABUNDNR","nr/m3",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR",2010,"ZP","ERID",NA,NA,NA,208.19
"ZZ99",2010,"B3_20101025_SURFACE",48.317,-4.95,NA,"PNMI_B3","20101025",NA,NA,"B3_2010-10-25_SURFACE",NA,NA,0,5,"1128",NA,"NS","ABUNDNR","nr/m3",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR",2010,"ZP","ERID",NA,NA,NA,252.155
"ZZ99",2010,"B3_20101025_SURFACE",48.317,-4.95,NA,"PNMI_B3","20101025",NA,NA,"B3_2010-10-25_SURFACE",NA,NA,0,5,"1207",NA,"NS","ABUNDNR","nr/m3",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR",2010,"ZP","ERID",NA,NA,NA,59.052
"ZZ99",2010,"B3_20101025_SURFACE",48.317,-4.95,NA,"PNMI_B3","20101025",NA,NA,"B3_2010-10-25_SURFACE",NA,NA,0,5,"128569",NA,"NS","ABUNDNR","nr/m3",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR",2010,"ZP","ERID",NA,NA,NA,83.19
"ZZ99",2010,"B3_20101025_SURFACE",48.317,-4.95,NA,"PNMI_B3","20101025",NA,NA,"B3_2010-10-25_SURFACE",NA,NA,0,5,"128586",NA,"NS","ABUNDNR","nr/m3",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR",2010,"ZP","ERID",NA,NA,NA,1245.259
"ZZ99",2010,"B3_20101025_SURFACE",48.317,-4.95,NA,"PNMI_B3","20101025",NA,NA,"B3_2010-10-25_SURFACE",NA,NA,0,5,"135338",NA,"NS","ABUNDNR","nr/m3",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR",2010,"ZP","ERID",NA,NA,NA,21.121
"ZZ99",2010,"B3_20101025_SURFACE",48.317,-4.95,NA,"PNMI_B3","20101025",NA,NA,"B3_2010-10-25_SURFACE",NA,NA,0,5,"13552",NA,"NS","ABUNDNR","nr/m3",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR",2010,"ZP","ERID",NA,NA,NA,0.431
"ZZ99",2010,"B3_20101025_SURFACE",48.317,-4.95,NA,"PNMI_B3","20101025",NA,NA,"B3_2010-10-25_SURFACE",NA,NA,0,5,"13704",NA,"NS","ABUNDNR","nr/m3",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR",2010,"ZP","ERID",NA,NA,NA,13.793
"ZZ99",2010,"B3_20101025_SURFACE",48.317,-4.95,NA,"PNMI_B3","20101025",NA,NA,"B3_2010-10-25_SURFACE",NA,NA,0,5,"1614",NA,"NS","ABUNDNR","nr/m3",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR",2010,"ZP","ERID",NA,NA,NA,15.086
"ZZ99",2010,"B3_20101025_SURFACE",48.317,-4.95,NA,"PNMI_B3","20101025",NA,NA,"B3_2010-10-25_SURFACE",NA,NA,0,5,"2081",NA,"NS","ABUNDNR","nr/m3",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR",2010,"ZP","ERID",NA,NA,NA,43.103
"ZZ99",2010,"B4_20101025_SURFACE",48.333,-5.05,NA,"PNMI_B4","20101025",NA,NA,"B4_2010-10-25_SURFACE",NA,NA,0,5,"103356",NA,"NS","ABUNDNR","nr/m3",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR",2010,"ZP","ERID",NA,NA,NA,12.465
"ZZ99",2010,"B4_20101025_SURFACE",48.333,-5.05,NA,"PNMI_B4","20101025",NA,NA,"B4_2010-10-25_SURFACE",NA,NA,0,5,"104074",NA,"NS","ABUNDNR","nr/m3",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR",2010,"ZP","ERID",NA,NA,NA,131.303
"ZZ99",2010,"B4_20101025_SURFACE",48.333,-5.05,NA,"PNMI_B4","20101025",NA,NA,"B4_2010-10-25_SURFACE",NA,NA,0,5,"104079",NA,"NS","ABUNDNR","nr/m3",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR",2010,"ZP","ERID",NA,NA,NA,19.972
"ZZ99",2010,"B4_20101025_SURFACE",48.333,-5.05,NA,"PNMI_B4","20101025",NA,NA,"B4_2010-10-25_SURFACE",NA,NA,0,5,"104081",NA,"NS","ABUNDNR","nr/m3",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR",2010,"ZP","ERID",NA,NA,NA,9.348
"ZZ99",2010,"B4_20101025_SURFACE",48.333,-5.05,NA,"PNMI_B4","20101025",NA,NA,"B4_2010-10-25_SURFACE",NA,NA,0,5,"104086",NA,"NS","ABUNDNR","nr/m3",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR",2010,"ZP","ERID",NA,NA,NA,0.354
"ZZ99",2010,"B4_20101025_SURFACE",48.333,-5.05,NA,"PNMI_B4","20101025",NA,NA,"B4_2010-10-25_SURFACE",NA,NA,0,5,"105",NA,"NS","ABUNDNR","nr/m3",NA,"BAMN",NA,NA,NA,NA,NA,"CEMP~NATL","T~S","FR",2010,"ZP","ERID",NA,NA,NA,1.133
