//ICES_parameter_mapping
//<subject>ICES:LOCAL:Depth [m]</subject><object>ICES:P01::DPSAZZ01</object><units>ICES:P06::ULAA</units>
//<subject>ICES:LOCAL:Chlorophyll a trichroma CPHLSSP1</subject><object>ICES:P01::CPHLSSP1</object><units>ICES:P06::UMMC</units>
//<subject>ICES:LOCAL:Chlorophyll a monochroma CPHLSXP1</subject><object>ICES:P01::CPHLSXP1</object><units>ICES:P06::UMMC</units>
//
Cruise,Station,Type,yyyy-mm-ddThh:mm:ss.sss,Longitude [degrees_east],Latitude [degrees_north],Bot. Depth [m],Platform Code,Device Category Code,Distributor Code,Custodian Code,Originator Code,Project Code,Depth [m],Chlorophyll a trichroma CPHLSSP1,QV:ODV:Chlorophyll a trichroma CPHLSSP1,Chlorophyll a monochroma CPHLSXP1,QV:ODV:Chlorophyll a monochroma CPHLSXP1
1978,"GRAV - Canal Amenee1","*","1978-02-07T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,0.62,0,,1
1978,"GRAV - Canal Amenee2","*","1978-02-07T15:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,0.62,0,,1
1978,"GRAV - Canal Amenee3","*","1978-03-02T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,0.72,0,,1
1978,"GRAV - Canal Amenee4","*","1978-03-29T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,3.05,0,,1
1978,"GRAV - Canal Amenee5","*","1978-03-29T14:15Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,3.05,0,,1
1978,"GRAV - Canal Amenee6","*","1978-03-30T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,2.16,0,,1
1978,"GRAV - Canal Amenee7","*","1978-03-30T14:15Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,2.16,0,,1
1978,"GRAV - Canal Amenee8","*","1978-04-19T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,12.05,0,,1
1978,"GRAV - Canal Amenee9","*","1978-05-03T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,1.82,0,,1
1978,"GRAV - Canal Amenee10","*","1978-05-03T07:15Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,1.82,0,,1
1978,"GRAV - Canal Amenee11","*","1978-05-20T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,0.05,0,,1
1978,"GRAV - Canal Amenee12","*","1978-05-20T15:15Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,,1,0.05,0
1978,"GRAV - Canal Amenee13","*","1978-06-20T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,7.35,0,,1
1978,"GRAV - Canal Amenee14","*","1978-06-20T12:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,7.35,0,,1
1978,"GRAV - Canal Amenee15","*","1978-07-18T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,1.9,0,,1
1978,"GRAV - Canal Amenee16","*","1978-08-17T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,8.98,0,,1
1978,"GRAV - Canal Amenee17","*","1978-08-17T09:45Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,8.98,0,,1
1978,"GRAV - Canal Amenee18","*","1978-09-19T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,2.94,0,,1
1978,"GRAV - Canal Amenee19","*","1978-09-19T16:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,2.94,0,,1
1978,"GRAV - Canal Amenee20","*","1978-10-12T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,1.53,0,,1
1978,"GRAV - Canal Amenee21","*","1978-10-12T08:30Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,1.53,0,,1
1978,"GRAV - Canal Amenee22","*","1978-11-14T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,2.21,0,,1
1978,"GRAV - Canal Amenee23","*","1978-11-14T13:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,2.21,0,,1
1978,"GRAV - Canal Amenee24","*","1978-12-19T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,1.27,0,,1
1978,"GRAV - Canal Amenee25","*","1978-12-19T14:30Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,1.27,0,,1
1979,"GRAV - Canal Amenee26","*","1979-01-16T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,0.59,0,,1
1979,"GRAV - Canal Amenee27","*","1979-01-16T14:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,0.59,0,,1
1979,"GRAV - Canal Amenee28","*","1979-03-13T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,6.17,0,,1
1979,"GRAV - Canal Amenee29","*","1979-03-13T12:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,6.17,0,,1
1979,"GRAV - Canal Amenee30","*","1979-03-29T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,14.64,0,,1
1979,"GRAV - Canal Amenee31","*","1979-03-29T13:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,14.64,0,,1
1979,"GRAV - Canal Amenee32","*","1979-04-10T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,13.37,0,,1
1979,"GRAV - Canal Amenee33","*","1979-04-10T10:45Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,13.37,0,,1
1979,"GRAV - Canal Amenee34","*","1979-05-09T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,4,0,,1
1979,"GRAV - Canal Amenee35","*","1979-05-09T10:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,4,0,,1
1979,"GRAV - Canal Amenee36","*","1979-06-07T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,2.2,0,,1
1979,"GRAV - Canal Amenee37","*","1979-06-07T10:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,2.2,0,,1
1979,"GRAV - Canal Amenee38","*","1979-07-04T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,6.9,0,,1
1979,"GRAV - Canal Amenee39","*","1979-07-04T08:30Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,6.9,0,,1
1979,"GRAV - Canal Amenee40","*","1979-08-02T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,4.39,0,,1
1979,"GRAV - Canal Amenee41","*","1979-08-02T11:10Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,4.39,0,,1
1979,"GRAV - Canal Amenee42","*","1979-09-05T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,8.18,0,,1
1979,"GRAV - Canal Amenee43","*","1979-09-05T12:10Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,8.18,0,,1
1979,"GRAV - Canal Amenee44","*","1979-10-10T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,1.66,0,,1
1979,"GRAV - Canal Amenee45","*","1979-10-10T15:40Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,1.66,0,,1
1979,"GRAV - Canal Amenee46","*","1979-11-22T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,1.22,0,,1
1980,"GRAV - Canal Amenee47","*","1980-01-17T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,0.75,0,,1
1980,"GRAV - Canal Amenee48","*","1980-01-17T12:35Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,0.75,0,,1
1980,"GRAV - Canal Amenee49","*","1980-02-27T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,1.44,0,,1
1980,"GRAV - Canal Amenee50","*","1980-02-27T11:25Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,1.44,0,,1
1980,"GRAV - Canal Amenee51","*","1980-03-27T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,5.05,0,,1
1980,"GRAV - Canal Amenee52","*","1980-03-27T10:30Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,5.05,0,,1
1980,"GRAV - Canal Amenee53","*","1980-04-16T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,10.9,0,,1
1980,"GRAV - Canal Amenee54","*","1980-04-16T14:25Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,10.9,0,,1
1980,"GRAV - Canal Amenee55","*","1980-04-26T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,8.58,0,,1
1980,"GRAV - Canal Amenee56","*","1980-04-26T11:30Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,8.58,0,,1
1980,"GRAV - Canal Amenee57","*","1980-05-28T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,7.2,0,,1
1980,"GRAV - Canal Amenee58","*","1980-05-28T12:40Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,7.2,0,,1
1980,"GRAV - Canal Amenee59","*","1980-06-25T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,20.04,0,,1
1980,"GRAV - Canal Amenee60","*","1980-07-24T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,9.9,0,,1
1980,"GRAV - Canal Amenee61","*","1980-07-24T10:15Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,9.9,0,,1
1980,"GRAV - Canal Amenee62","*","1980-08-11T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,5.21,0,,1
1980,"GRAV - Canal Amenee63","*","1980-08-11T14:15Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,5.21,0,,1
1980,"GRAV - Canal Amenee64","*","1980-09-22T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,2.15,0,,1
1980,"GRAV - Canal Amenee65","*","1980-09-22T11:40Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,2.15,0,,1
1980,"GRAV - Canal Amenee66","*","1980-10-21T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,3.14,0,,1
1980,"GRAV - Canal Amenee67","*","1980-10-21T10:20Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,3.14,0,,1
1981,"GRAV - Canal Amenee68","*","1981-01-08T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,3.22,0,,1
1981,"GRAV - Canal Amenee69","*","1981-01-08T13:50Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,3.22,0,,1
1981,"GRAV - Canal Amenee70","*","1981-03-05T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,9.34,0,,1
1981,"GRAV - Canal Amenee71","*","1981-03-05T12:15Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,9.34,0,,1
1981,"GRAV - Canal Amenee72","*","1981-03-18T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,11.01,0,,1
1981,"GRAV - Canal Amenee73","*","1981-03-18T11:40Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,11.01,0,,1
1981,"GRAV - Canal Amenee74","*","1981-04-17T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,5.23,0,,1
1981,"GRAV - Canal Amenee75","*","1981-04-17T13:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,5.23,0,,1
1981,"GRAV - Canal Amenee76","*","1981-05-14T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,2.71,0,,1
1981,"GRAV - Canal Amenee77","*","1981-05-14T12:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,2.71,0,,1
1981,"GRAV - Canal Amenee78","*","1981-07-06T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,3.3,0,,1
1981,"GRAV - Canal Amenee79","*","1981-09-11T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,4.78,0,,1
1981,"GRAV - Canal Amenee80","*","1981-10-15T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,2.55,0,,1
1981,"GRAV - Canal Amenee81","*","1981-10-15T16:45Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,2.55,0,,1
1981,"GRAV - Canal Amenee82","*","1981-12-11T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,1.19,0,,1
1981,"GRAV - Canal Amenee83","*","1981-12-11T10:20Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,1.19,0,,1
1982,"GRAV - Canal Amenee84","*","1982-01-18T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,0.64,0,,1
1982,"GRAV - Canal Amenee85","*","1982-01-18T11:50Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,0.64,0,,1
1982,"GRAV - Canal Amenee86","*","1982-02-27T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,10.56,0,,1
1982,"GRAV - Canal Amenee87","*","1982-02-27T10:45Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,10.56,0,,1
1982,"GRAV - Canal Amenee88","*","1982-04-02T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,12.8,0,,1
1982,"GRAV - Canal Amenee89","*","1982-04-02T09:15Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,12.8,0,,1
1982,"GRAV - Canal Amenee90","*","1982-04-20T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,10.19,0,,1
1982,"GRAV - Canal Amenee91","*","1982-04-20T09:30Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,10.19,0,,1
1982,"GRAV - Canal Amenee92","*","1982-05-17T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,2.43,0,,1
1982,"GRAV - Canal Amenee93","*","1982-05-17T08:30Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,2.43,0,,1
1982,"GRAV - Canal Amenee94","*","1982-06-17T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,6.01,0,,1
1982,"GRAV - Canal Amenee95","*","1982-06-17T09:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,6.01,0,,1
1982,"GRAV - Canal Amenee96","*","1982-09-17T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,7.6,0,,1
1982,"GRAV - Canal Amenee97","*","1982-09-17T10:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,7.6,0,,1
1982,"GRAV - Canal Amenee98","*","1982-10-19T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,1.6,0,,1
1982,"GRAV - Canal Amenee99","*","1982-10-19T10:45Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,1.6,0,,1
1982,"GRAV - Canal Amenee100","*","1982-12-03T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,1.85,0,,1
1982,"GRAV - Canal Amenee101","*","1982-12-03T14:30Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,1.85,0,,1
1983,"GRAV - Canal Amenee102","*","1983-01-24T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,1.25,0,,1
1983,"GRAV - Canal Amenee103","*","1983-01-24T13:15Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,1.25,0,,1
1983,"GRAV - Canal Amenee104","*","1983-03-03T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,2.56,0,,1
1983,"GRAV - Canal Amenee105","*","1983-03-03T10:30Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,2.56,0,,1
1983,"GRAV - Canal Amenee106","*","1983-03-29T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,2.74,0,,1
1983,"GRAV - Canal Amenee107","*","1983-03-29T11:30Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,2.74,0,,1
1983,"GRAV - Canal Amenee108","*","1983-04-15T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,9.6,0,,1
1983,"GRAV - Canal Amenee109","*","1983-04-15T10:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,9.6,0,,1
1983,"GRAV - Canal Amenee110","*","1983-05-06T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,10.77,0,,1
1983,"GRAV - Canal Amenee111","*","1983-05-06T11:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,10.77,0,,1
1983,"GRAV - Canal Amenee112","*","1983-05-31T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,24.05,0,,1
1983,"GRAV - Canal Amenee113","*","1983-05-31T10:30Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,24.05,0,,1
1983,"GRAV - Canal Amenee114","*","1983-06-28T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,3.62,0,,1
1983,"GRAV - Canal Amenee115","*","1983-06-28T12:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,3.62,0,,1
1983,"GRAV - Canal Amenee116","*","1983-07-18T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,9.73,0,,1
1983,"GRAV - Canal Amenee117","*","1983-07-18T16:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,9.73,0,,1
1983,"GRAV - Canal Amenee118","*","1983-08-30T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,6.08,0,,1
1983,"GRAV - Canal Amenee119","*","1983-08-30T11:30Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,6.08,0,,1
1983,"GRAV - Canal Amenee120","*","1983-10-06T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,2.15,0,,1
1983,"GRAV - Canal Amenee121","*","1983-10-06T09:45Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,2.15,0,,1
1983,"GRAV - Canal Amenee122","*","1983-11-10T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,6.25,0,,1
1983,"GRAV - Canal Amenee123","*","1983-11-10T13:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,6.25,0,,1
1984,"GRAV - Canal Amenee124","*","1984-03-07T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,1.42,0,,1
1984,"GRAV - Canal Amenee125","*","1984-03-07T09:40Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,1.42,0,,1
1984,"GRAV - Canal Amenee126","*","1984-03-20T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,2.67,0,,1
1984,"GRAV - Canal Amenee127","*","1984-03-20T07:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,2.67,0,,1
1984,"GRAV - Canal Amenee128","*","1984-04-05T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,9.84,0,,1
1984,"GRAV - Canal Amenee129","*","1984-04-05T12:45Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,9.84,0,,1
1984,"GRAV - Canal Amenee130","*","1984-04-18T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,15.42,0,,1
1984,"GRAV - Canal Amenee131","*","1984-04-18T10:30Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,15.42,0,,1
1984,"GRAV - Canal Amenee132","*","1984-05-04T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,5.05,0,,1
1984,"GRAV - Canal Amenee133","*","1984-05-04T10:30Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,5.05,0,,1
1984,"GRAV - Canal Amenee134","*","1984-06-04T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,3.3,0,,1
1984,"GRAV - Canal Amenee135","*","1984-06-04T12:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,3.3,0,,1
1984,"GRAV - Canal Amenee136","*","1984-07-04T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,2.06,0,,1
1984,"GRAV - Canal Amenee137","*","1984-07-04T12:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,2.06,0,,1
1984,"GRAV - Canal Amenee138","*","1984-08-29T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,7.85,0,,1
1984,"GRAV - Canal Amenee139","*","1984-08-29T10:20Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,7.85,0,,1
1984,"GRAV - Canal Amenee140","*","1984-10-03T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,1.36,0,,1
1984,"GRAV - Canal Amenee141","*","1984-10-03T15:30Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,1.36,0,,1
1984,"GRAV - Canal Amenee142","*","1984-11-14T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,1.4,0,,1
1984,"GRAV - Canal Amenee143","*","1984-11-14T11:30Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,1.4,0,,1
1984,"GRAV - Canal Amenee144","*","1984-12-13T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,1.44,0,,1
1984,"GRAV - Canal Amenee145","*","1984-12-13T11:30Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,1.44,0,,1
1985,"GRAV - Canal Amenee146","*","1985-03-13T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,9.07,0,,1
1985,"GRAV - Canal Amenee147","*","1985-03-13T13:15Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,9.07,0,,1
1985,"GRAV - Canal Amenee148","*","1985-04-19T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,8.75,0,,1
1985,"GRAV - Canal Amenee149","*","1985-04-19T09:45Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,8.75,0,,1
1985,"GRAV - Canal Amenee150","*","1985-05-23T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,5.65,0,,1
1985,"GRAV - Canal Amenee151","*","1985-05-23T10:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,5.65,0,,1
1985,"GRAV - Canal Amenee152","*","1985-06-25T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,7.87,0,,1
1985,"GRAV - Canal Amenee153","*","1985-06-25T13:45Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,7.87,0,,1
1985,"GRAV - Canal Amenee154","*","1985-07-24T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,1.82,0,,1
1985,"GRAV - Canal Amenee155","*","1985-07-24T13:30Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,1.82,0,,1
1985,"GRAV - Canal Amenee156","*","1985-09-10T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,3.75,0,,1
1985,"GRAV - Canal Amenee157","*","1985-09-10T11:15Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,3.75,0,,1
1985,"GRAV - Canal Amenee158","*","1985-09-24T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,3.31,0,,1
1985,"GRAV - Canal Amenee159","*","1985-09-24T11:30Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,3.31,0,,1
1985,"GRAV - Canal Amenee160","*","1985-10-18T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,3.72,0,,1
1985,"GRAV - Canal Amenee161","*","1985-10-18T11:30Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,3.72,0,,1
1986,"GRAV - Canal Amenee162","*","1986-04-13T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,4.29,0,,1
1986,"GRAV - Canal Amenee163","*","1986-04-13T10:30Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,4.29,0,,1
1986,"GRAV - Canal Amenee164","*","1986-04-21T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,25.09,0,,1
1986,"GRAV - Canal Amenee165","*","1986-04-24T08:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,25.09,0,,1
1986,"GRAV - Canal Amenee166","*","1986-05-16T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,9.73,0,,1
1986,"GRAV - Canal Amenee167","*","1986-05-16T13:45Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,9.73,0,,1
1986,"GRAV - Canal Amenee168","*","1986-05-27T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,7.83,0,,1
1986,"GRAV - Canal Amenee169","*","1986-05-27T10:30Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,7.83,0,,1
1986,"GRAV - Canal Amenee170","*","1986-06-18T04:30Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,10.08,0,,1
1986,"GRAV - Canal Amenee171","*","1986-06-19T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,10.08,0,,1
1986,"GRAV - Canal Amenee172","*","1986-09-20T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,0,4,,1
1986,"GRAV - Canal Amenee173","*","1986-09-20T10:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,4.33,0,,1
1987,"GRAV - Canal Amenee174","*","1987-04-16T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,,1,14.23,0
1987,"GRAV - Canal Amenee175","*","1987-07-01T17:30Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,,1,8.2,0
1987,"GRAV - Canal Amenee176","*","1987-09-23T11:30Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,,1,6.58,0
1987,"GRAV - Canal Amenee177","*","1987-12-01T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,,1,3.37,0
1988,"GRAV - Canal Amenee178","*","1988-05-06T11:30Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,,1,32.019999999999996,0
1988,"GRAV - Canal Amenee179","*","1988-07-06T09:55Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,,1,12.103333333333333,0
1988,"GRAV - Canal Amenee180","*","1988-09-21T09:30Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,,1,3.2,0
1989,"GRAV - Canal Amenee181","*","1989-01-09T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,0.95,0,1.069,0
1989,"GRAV - Canal Amenee182","*","1989-01-23T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,0.95,0,1.17,0
1989,"GRAV - Canal Amenee183","*","1989-01-30T00:00Z",2.15003,51.02219,,"ZZ99","30","6088","6088","6088",,1,0.9,0,0.85,0
