//ICES_parameter_mapping
//<subject>ICES:LOCAL:Depth [m]</subject><object>ICES:P01::DPSAZZ01</object><units>ICES:P06::ULAA</units>
//<subject>ICES:LOCAL:Chlorophyll a trichroma CPHLSSP1</subject><object>ICES:P01::CPHLSSP1</object><units>ICES:P06::UMMC</units>
//<subject>ICES:LOCAL:Chlorophyll a monochroma CPHLSXP1</subject><object>ICES:P01::CPHLSXP1</object><units>ICES:P06::UMMC</units>
//<subject>ICES:LOCAL:Chlorophyll a HPLC CPHLHPP1</subject><object>ICES:P01::CPHLHPP1</object><units>ICES:P06::UMMC</units>
//<subject>ICES:LOCAL:Chlorophyll a fluo CPHLFLP1</subject><object>ICES:P01::CPHLFLP1</object><units>ICES:P06::UMMC</units>
//
Cruise,Station,Type,yyyy-mm-ddThh:mm:ss.sss,Longitude [degrees_east],Latitude [degrees_north],Bot. Depth [m],Platform Code,Device Category Code,Distributor Code,Custodian Code,Originator Code,Project Code,Depth [m],Chlorophyll a trichroma CPHLSSP1,QV:ODV:Chlorophyll a trichroma CPHLSSP1,Chlorophyll a monochroma CPHLSXP1,QV:ODV:Chlorophyll a monochroma CPHLSXP1,Chlorophyll a HPLC CPHLHPP1,QV:ODV:Chlorophyll a HPLC CPHLHPP1,Chlorophyll a fluo CPHLFLP1,QV:ODV:Chlorophyll a fluo CPHLFLP1
2002,"Antifer ponton pétrolier_1","*","2002-03-28T11:45Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,0.37,0,,1,,1
2002,"Antifer ponton pétrolier_2","*","2002-04-15T12:40Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,2.33,0,,1,,1
2002,"Antifer ponton pétrolier_3","*","2002-04-30T14:20Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,3.2,0,,1,,1
2002,"Antifer ponton pétrolier_4","*","2002-05-15T14:45Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,1.39,0,,1,,1
2002,"Antifer ponton pétrolier_5","*","2002-05-23T11:10Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,7.58,0,,1,,1
2002,"Antifer ponton pétrolier_6","*","2002-05-29T15:00Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,10.8,0,,1,,1
2002,"Antifer ponton pétrolier_7","*","2002-06-03T16:10Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,12.3,0,,1,,1
2002,"Antifer ponton pétrolier_8","*","2002-06-10T12:30Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,15.7,0,,1,,1
2002,"Antifer ponton pétrolier_9","*","2002-06-17T15:50Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,16.98,0,,1,,1
2002,"Antifer ponton pétrolier_10","*","2002-06-24T12:15Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,3.42,0,,1,,1
2002,"Antifer ponton pétrolier_11","*","2002-07-03T16:00Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,3.56,0,,1,,1
2002,"Antifer ponton pétrolier_12","*","2002-07-08T11:30Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,17.9,0,,1,,1
2002,"Antifer ponton pétrolier_13","*","2002-07-15T15:30Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,2.78,0,,1,,1
2002,"Antifer ponton pétrolier_14","*","2002-07-22T11:15Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,5.55,0,,1,,1
2002,"Antifer ponton pétrolier_15","*","2002-07-30T15:15Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,19.4,0,,1,,1
2002,"Antifer ponton pétrolier_16","*","2002-08-05T10:30Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,43.6,0,,1,,1
2002,"Antifer ponton pétrolier_17","*","2002-08-12T15:15Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,5.45,0,,1,,1
2002,"Antifer ponton pétrolier_18","*","2002-08-20T10:45Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,12.2,0,,1,,1
2002,"Antifer ponton pétrolier_19","*","2002-08-26T13:40Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,1.5,0,,1,,1
2002,"Antifer ponton pétrolier_20","*","2002-09-04T12:00Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,7.26,0,,1,,1
2002,"Antifer ponton pétrolier_21","*","2002-09-09T14:30Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,1.92,0,,1,,1
2002,"Antifer ponton pétrolier_22","*","2002-09-18T12:30Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,0.68,0,,1,,1
2002,"Antifer ponton pétrolier_23","*","2002-09-23T13:30Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,0.85,0,,1,,1
2002,"Antifer ponton pétrolier_24","*","2002-10-03T10:55Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,4.27,0,,1,,1
2002,"Antifer ponton pétrolier_25","*","2002-10-07T12:00Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,0.99,0,,1,,1
2002,"Antifer ponton pétrolier_26","*","2002-10-17T11:45Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,0.89,0,,1,,1
2002,"Antifer ponton pétrolier_27","*","2002-10-22T14:30Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,0.82,0,,1,,1
2002,"Antifer ponton pétrolier_28","*","2002-10-28T15:00Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,0.91,0,,1,,1
2002,"Antifer ponton pétrolier_29","*","2002-11-04T13:00Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,0.96,0,,1,,1
2002,"Antifer ponton pétrolier_30","*","2002-11-21T12:00Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,1.28,0,,1,,1
2002,"Antifer ponton pétrolier_31","*","2002-12-06T12:15Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,0.48,0,,1,,1
2002,"Antifer ponton pétrolier_32","*","2002-12-19T12:15Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,0.45,0,,1,,1
2003,"Antifer ponton pétrolier_33","*","2003-01-07T13:50Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,0.32,0,,1,,1
2003,"Antifer ponton pétrolier_34","*","2003-01-22T14:15Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,0.39,0,,1,,1
2003,"Antifer ponton pétrolier_35","*","2003-02-06T15:00Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,0.75,0,,1,,1
2003,"Antifer ponton pétrolier_36","*","2003-02-17T11:45Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,0.33,0,,1,,1
2003,"Antifer ponton pétrolier_37","*","2003-03-04T13:00Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,0.5,0,,1,,1
2003,"Antifer ponton pétrolier_38","*","2003-03-17T11:15Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,0.56,0,,1,,1
2003,"Antifer ponton pétrolier_39","*","2003-04-02T13:30Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,3.74,0,,1,,1
2003,"Antifer ponton pétrolier_40","*","2003-04-16T13:00Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,6.84,0,,1,,1
2003,"Antifer ponton pétrolier_41","*","2003-05-05T14:15Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,7,0,,1,,1
2003,"Antifer ponton pétrolier_42","*","2003-05-12T12:10Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,10.76,0,,1,,1
2003,"Antifer ponton pétrolier_43","*","2003-05-20T13:50Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,2.56,0,,1,,1
2003,"Antifer ponton pétrolier_44","*","2003-05-27T10:30Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,14.52,0,,1,,1
2003,"Antifer ponton pétrolier_45","*","2003-06-02T14:55Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,11.98,0,,1,,1
2003,"Antifer ponton pétrolier_46","*","2003-06-10T10:50Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,2.99,0,,1,,1
2003,"Antifer ponton pétrolier_47","*","2003-06-16T12:30Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,0.96,0,,1,,1
2003,"Antifer ponton pétrolier_48","*","2003-06-23T17:45Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,20.61,0,,1,,1
2003,"Antifer ponton pétrolier_49","*","2003-06-30T12:45Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,9.08,0,,1,,1
2003,"Antifer ponton pétrolier_50","*","2003-07-08T13:00Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,8.6,0,,1,,1
2003,"Antifer ponton pétrolier_51","*","2003-07-15T12:00Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,1.6,0,,1,,1
2003,"Antifer ponton pétrolier_52","*","2003-07-21T16:15Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,34.98,0,,1,,1
2003,"Antifer ponton pétrolier_53","*","2003-07-28T12:30Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,10.52,0,,1,,1
2003,"Antifer ponton pétrolier_54","*","2003-08-05T15:50Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,2.56,0,,1,,1
2003,"Antifer ponton pétrolier_55","*","2003-08-11T12:30Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,18.4,0,,1,,1
2003,"Antifer ponton pétrolier_56","*","2003-08-18T14:15Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,1.28,0,,1,,1
2003,"Antifer ponton pétrolier_57","*","2003-08-25T12:15Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,1.51,0,,1,,1
2003,"Antifer ponton pétrolier_58","*","2003-09-01T14:15Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,0.85,0,,1,,1
2003,"Antifer ponton pétrolier_59","*","2003-09-08T11:00Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,3.26,0,,1,,1
2003,"Antifer ponton pétrolier_60","*","2003-09-15T13:45Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,0.53,0,,1,,1
2003,"Antifer ponton pétrolier_61","*","2003-09-23T11:20Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,2.19,0,,1,,1
2003,"Antifer ponton pétrolier_62","*","2003-09-30T13:00Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,1.01,0,,1,,1
2003,"Antifer ponton pétrolier_63","*","2003-10-14T14:45Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,1.15,0,,1,,1
2003,"Antifer ponton pétrolier_64","*","2003-10-22T12:30Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,0.61,0,,1,,1
2003,"Antifer ponton pétrolier_65","*","2003-11-04T13:45Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,1.78,0,,1,,1
2003,"Antifer ponton pétrolier_66","*","2003-11-12T12:20Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,0.88,0,,1,,1
2003,"Antifer ponton pétrolier_67","*","2003-11-24T12:30Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,0.63,0,,1,,1
2003,"Antifer ponton pétrolier_68","*","2003-12-11T11:30Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,0.53,0,,1,,1
2004,"Antifer ponton pétrolier_69","*","2004-01-13T13:55Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,0.2,0,,1,,1
2004,"Antifer ponton pétrolier_70","*","2004-01-27T15:35Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,0.45,0,,1,,1
2004,"Antifer ponton pétrolier_71","*","2004-02-09T13:45Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,0.7,0,,1,,1
2004,"Antifer ponton pétrolier_72","*","2004-02-18T12:15Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,0.46,0,,1,,1
2004,"Antifer ponton pétrolier_73","*","2004-03-05T11:20Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,0.9,0,,1,,1
2004,"Antifer ponton pétrolier_74","*","2004-03-22T11:45Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,2.33,0,,1,,1
2004,"Antifer ponton pétrolier_75","*","2004-04-05T12:00Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,10.49,0,,1,,1
2004,"Antifer ponton pétrolier_76","*","2004-04-19T12:45Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,8.86,0,,1,,1
2004,"Antifer ponton pétrolier_77","*","2004-05-05T12:25Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,6.36,0,,1,,1
2004,"Antifer ponton pétrolier_78","*","2004-05-10T15:15Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,4.29,0,,1,,1
2004,"Antifer ponton pétrolier_79","*","2004-05-17T12:30Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,3.03,0,,1,,1
2004,"Antifer ponton pétrolier_80","*","2004-05-25T15:15Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,6.97,0,,1,,1
2004,"Antifer ponton pétrolier_81","*","2004-06-01T11:30Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,6.79,0,,1,,1
2004,"Antifer ponton pétrolier_82","*","2004-06-07T15:00Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,1.2,0,,1,,1
2004,"Antifer ponton pétrolier_83","*","2004-06-15T13:45Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,13.37,0,,1,,1
2004,"Antifer ponton pétrolier_84","*","2004-06-21T14:44Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,12.02,0,,1,,1
2004,"Antifer ponton pétrolier_85","*","2004-06-28T10:45Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,31.77,0,,1,,1
2004,"Antifer ponton pétrolier_86","*","2004-07-05T14:50Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,3.34,0,,1,,1
2004,"Antifer ponton pétrolier_87","*","2004-07-12T10:00Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,3.3,0,,1,,1
2004,"Antifer ponton pétrolier_88","*","2004-07-19T14:15Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,16.88,0,,1,,1
2004,"Antifer ponton pétrolier_89","*","2004-08-02T13:40Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,2.29,0,,1,,1
2004,"Antifer ponton pétrolier_90","*","2004-08-10T17:30Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,3.7,0,,1,,1
2004,"Antifer ponton pétrolier_91","*","2004-08-16T14:30Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,10.6,0,,1,,1
2004,"Antifer ponton pétrolier_92","*","2004-08-23T16:30Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,5.16,0,,1,,1
2004,"Antifer ponton pétrolier_93","*","2004-09-01T13:15Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,2.16,0,,1,,1
2004,"Antifer ponton pétrolier_94","*","2004-09-06T14:50Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,1.23,0,,1,,1
2004,"Antifer ponton pétrolier_95","*","2004-09-14T12:15Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,3.21,0,,1,,1
2004,"Antifer ponton pétrolier_96","*","2004-09-21T14:15Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,0.94,0,,1,,1
2004,"Antifer ponton pétrolier_97","*","2004-09-27T15:00Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,1.06,0,,1,,1
2004,"Antifer ponton pétrolier_98","*","2004-10-04T14:15Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,1.34,0,,1,,1
2004,"Antifer ponton pétrolier_99","*","2004-10-11T10:24Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,0.46,0,,1,,1
2004,"Antifer ponton pétrolier_100","*","2004-10-18T13:20Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,0.87,0,,1,,1
2004,"Antifer ponton pétrolier_101","*","2004-11-02T14:15Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,0.69,0,,1,,1
2004,"Antifer ponton pétrolier_102","*","2004-11-15T15:15Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,0.64,0,,1,,1
2004,"Antifer ponton pétrolier_103","*","2004-11-30T12:10Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,0.36,0,,1,,1
2004,"Antifer ponton pétrolier_104","*","2004-12-13T12:20Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,0.57,0,,1,,1
2005,"Antifer ponton pétrolier_105","*","2005-01-10T10:50Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,0.41,0,,1,,1
2005,"Antifer ponton pétrolier_106","*","2005-01-26T12:15Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,0.64,0,,1,,1
2005,"Antifer ponton pétrolier_107","*","2005-02-07T12:05Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,0.85,0,,1,,1
2005,"Antifer ponton pétrolier_108","*","2005-02-28T12:00Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,0.83,0,,1,,1
2005,"Antifer ponton pétrolier_109","*","2005-03-14T13:20Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,0.65,0,,1,,1
2005,"Antifer ponton pétrolier_110","*","2005-03-29T15:00Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,2.12,0,,1,,1
2005,"Antifer ponton pétrolier_111","*","2005-04-12T12:00Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,2.81,0,,1,,1
2005,"Antifer ponton pétrolier_112","*","2005-04-25T12:00Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,7.01,0,,1,,1
2005,"Antifer ponton pétrolier_113","*","2005-05-04T11:20Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,16.5,0,,1,,1
2005,"Antifer ponton pétrolier_114","*","2005-05-09T12:30Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,3.97,0,,1,,1
2005,"Antifer ponton pétrolier_115","*","2005-05-19T11:30Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,4.1,0,,1,,1
2005,"Antifer ponton pétrolier_116","*","2005-05-25T17:05Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,13.1,0,,1,,1
2005,"Antifer ponton pétrolier_117","*","2005-05-30T16:00Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,4.94,0,,1,,1
2005,"Antifer ponton pétrolier_118","*","2005-06-06T11:50Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,6.02,0,,1,,1
2005,"Antifer ponton pétrolier_119","*","2005-06-13T15:10Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,5.31,0,,1,,1
2005,"Antifer ponton pétrolier_120","*","2005-06-20T11:50Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,14.52,0,,1,,1
2005,"Antifer ponton pétrolier_121","*","2005-06-27T15:15Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,2.16,0,,1,,1
2005,"Antifer ponton pétrolier_122","*","2005-07-04T12:00Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,5.68,0,,1,,1
2005,"Antifer ponton pétrolier_123","*","2005-07-11T14:25Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,1.24,0,,1,,1
2005,"Antifer ponton pétrolier_124","*","2005-07-18T11:35Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,7.25,0,,1,,1
2005,"Antifer ponton pétrolier_125","*","2005-07-25T14:00Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,5.36,0,,1,,1
2005,"Antifer ponton pétrolier_126","*","2005-08-01T10:10Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,32.4,0,,1,,1
2005,"Antifer ponton pétrolier_127","*","2005-08-08T12:20Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,6.49,0,,1,,1
2005,"Antifer ponton pétrolier_128","*","2005-08-16T10:25Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,4.95,0,,1,,1
2005,"Antifer ponton pétrolier_129","*","2005-08-22T12:55Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,1.41,0,,1,,1
2005,"Antifer ponton pétrolier_130","*","2005-08-30T11:00Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,4.74,0,,1,,1
2005,"Antifer ponton pétrolier_131","*","2005-09-05T12:30Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,4.89,0,,1,,1
2005,"Antifer ponton pétrolier_132","*","2005-09-12T16:15Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,0.94,0,,1,,1
2005,"Antifer ponton pétrolier_133","*","2005-09-19T13:30Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,1.61,0,,1,,1
2005,"Antifer ponton pétrolier_134","*","2005-09-26T16:25Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,3.85,0,,1,,1
2005,"Antifer ponton pétrolier_135","*","2005-10-03T12:20Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,1.52,0,,1,,1
2005,"Antifer ponton pétrolier_136","*","2005-10-17T12:30Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,1.15,0,,1,,1
2005,"Antifer ponton pétrolier_137","*","2005-10-24T14:25Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,1.42,0,,1,,1
2005,"Antifer ponton pétrolier_138","*","2005-11-02T12:20Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,0.8,0,,1,,1
2005,"Antifer ponton pétrolier_139","*","2005-11-15T11:50Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,0.83,0,,1,,1
2005,"Antifer ponton pétrolier_140","*","2005-12-05T14:20Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,0.77,0,,1,,1
2005,"Antifer ponton pétrolier_141","*","2005-12-20T12:20Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,0.34,0,,1,,1
2006,"Antifer ponton pétrolier_142","*","2006-01-11T10:45Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,0.67,0,,1,,1
2006,"Antifer ponton pétrolier_143","*","2006-01-17T12:30Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,0.47,0,,1,,1
2006,"Antifer ponton pétrolier_144","*","2006-01-31T12:30Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,0.49,0,,1,,1
2006,"Antifer ponton pétrolier_145","*","2006-02-13T13:15Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,1.56,0,,1,,1
2006,"Antifer ponton pétrolier_146","*","2006-02-27T12:00Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,0.69,0,,1,,1
2006,"Antifer ponton pétrolier_147","*","2006-03-14T11:45Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,0.89,0,,1,,1
2006,"Antifer ponton pétrolier_148","*","2006-03-27T12:30Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,5.65,0,,1,,1
2006,"Antifer ponton pétrolier_149","*","2006-04-10T11:25Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,6.72,0,,1,,1
2006,"Antifer ponton pétrolier_150","*","2006-04-25T11:00Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,6.61,0,,1,,1
2006,"Antifer ponton pétrolier_151","*","2006-05-02T15:45Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,3.96,0,,1,,1
2006,"Antifer ponton pétrolier_152","*","2006-05-16T15:21Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,15.47,0,,1,,1
2006,"Antifer ponton pétrolier_153","*","2006-05-29T12:45Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,3.76,0,,1,,1
2006,"Antifer ponton pétrolier_154","*","2006-06-08T11:20Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,3.49,0,,1,,1
2006,"Antifer ponton pétrolier_155","*","2006-06-13T12:10Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,2.42,0,,1,,1
2006,"Antifer ponton pétrolier_156","*","2006-06-19T15:00Z",0.1316590692,49.6657520189,,"ZZ99","30","6088","6088","6088",,1,,1,20.83,0,,1,,1
